measurement_id,measurement_type,o_zone_id,d_zone_id,from_node_id,to_node_id,count,upper_bound_flag
2418,link,,,820,869,339.684,0
2419,link,,,821,275,1063.450,0
2420,link,,,821,815,1923.593,0
2421,link,,,821,822,677.431,0
2422,link,,,821,823,1451.977,0
2423,link,,,821,826,1242.245,0
2424,link,,,822,276,317.030,0
2425,link,,,822,470,192.740,0
2426,link,,,822,816,1957.916,0
2427,link,,,822,821,578.608,0
2428,link,,,822,824,700.161,0
2429,link,,,823,277,1110.350,0
2430,link,,,823,821,2751.531,0
2431,link,,,823,824,565.630,0
2432,link,,,823,828,437.926,0
2433,link,,,823,833,1642.385,0
2434,link,,,824,278,998.480,0
2435,link,,,824,469,157.231,0
2436,link,,,824,822,1351.291,0
2437,link,,,824,823,740.682,0
2438,link,,,824,834,879.928,0
2439,link,,,825,279,584.340,0
2440,link,,,825,638,1320.948,0
2441,link,,,825,649,1216.303,0
2442,link,,,825,826,533.099,0
2443,link,,,825,827,285.978,0
2444,link,,,826,280,258.900,0
2445,link,,,826,638,1595.928,0
2446,link,,,826,821,1119.386,0
2447,link,,,826,825,355.560,0
2448,link,,,826,828,109.685,0
2449,link,,,827,281,165.080,0
2450,link,,,827,651,827.159,0
2451,link,,,827,825,532.448,0
2452,link,,,827,828,509.615,0
2453,link,,,827,837,496.163,0
2454,link,,,828,282,73.880,0
2455,link,,,828,823,701.113,0
2456,link,,,828,826,377.274,0
2457,link,,,828,827,244.297,0
2458,link,,,828,838,299.545,0
2459,link,,,829,283,1505.130,0
2460,link,,,829,457,404.249,0
2461,link,,,829,468,204.595,0
2462,link,,,829,819,1784.455,0
2463,link,,,829,834,2015.651,0
2464,link,,,830,284,339.980,0
2465,link,,,830,468,579.761,0
2466,link,,,830,820,123.385,0
2467,link,,,830,832,167.443,0
2468,link,,,830,872,34.053,0
2469,link,,,831,285,827.090,0
2470,link,,,831,457,910.737,0
2471,link,,,831,836,371.452,0
2472,link,,,831,845,341.534,0
2473,link,,,832,286,202.570,0
2474,link,,,832,459,213.706,0
2475,link,,,832,830,244.051,0
2476,link,,,832,872,80.990,0
2477,link,,,833,287,3088.230,0
2478,link,,,833,455,337.744,0
2479,link,,,833,823,2171.700,0
2480,link,,,833,834,2930.538,0
2481,link,,,833,838,1342.969,0
2482,link,,,834,288,5003.670,0
2483,link,,,834,456,2391.818,0
2484,link,,,834,824,1528.835,0
2485,link,,,834,829,1825.119,0
2486,link,,,834,833,2833.449,0
2487,link,,,835,289,1098.440,0
2488,link,,,835,455,561.461,0
2489,link,,,835,836,850.186,0
2490,link,,,835,840,1031.233,0
2491,link,,,835,846,218.486,0
2492,link,,,836,290,1482.020,0
2493,link,,,836,456,1320.265,0
2494,link,,,836,831,260.526,0
2495,link,,,836,835,749.867,0
2496,link,,,836,846,222.633,0
2497,link,,,837,291,448.420,0
2498,link,,,837,827,1005.488,0
2499,link,,,837,838,1280.831,0
2500,link,,,837,839,335.989,0
2501,link,,,837,842,1251.542,0
2502,link,,,838,292,485.370,0
2503,link,,,838,454,232.228,0
2504,link,,,838,828,438.132,0
2505,link,,,838,833,1318.708,0
2506,link,,,838,837,1496.488,0
2507,link,,,839,293,370.470,0
2508,link,,,839,837,513.798,0
2509,link,,,839,840,478.341,0
2510,link,,,839,844,798.790,0
2511,link,,,839,847,78.357,0
2512,link,,,840,294,505.410,0
2513,link,,,840,454,770.804,0
2514,link,,,840,835,995.598,0
2515,link,,,840,839,451.313,0
2516,link,,,840,847,94.196,0
2517,link,,,841,295,670.630,0
2518,link,,,841,453,819.431,0
2519,link,,,841,663,1297.246,0
2520,link,,,841,842,1299.226,0
2521,link,,,841,843,382.347,0
2522,link,,,842,296,780.310,0
2523,link,,,842,651,1118.541,0
2524,link,,,842,837,999.791,0
2525,link,,,842,841,1762.744,0
2526,link,,,842,844,569.295,0
2527,link,,,843,297,640.720,0
2528,link,,,843,665,1131.415,0
2529,link,,,843,841,410.498,0
2530,link,,,843,844,464.957,0
2531,link,,,843,848,106.606,0
2532,link,,,844,298,473.650,0
2533,link,,,844,839,696.636,0
2534,link,,,844,842,875.711,0
2535,link,,,844,843,486.609,0
2536,link,,,844,848,178.852,0
2537,link,,,845,299,813.240,0
2538,link,,,845,459,208.381,0
2539,link,,,845,467,229.936,0
2540,link,,,845,831,517.554,0
2541,link,,,845,846,327.084,0
2542,link,,,845,875,167.855,0
2543,link,,,846,300,223.020,0
2544,link,,,846,835,588.277,0
2545,link,,,846,836,461.898,0
2546,link,,,846,845,208.413,0
2547,link,,,846,847,131.964,0
2548,link,,,846,856,184.337,0
2549,link,,,847,301,268.430,0
2550,link,,,847,839,132.018,0
2551,link,,,847,840,238.811,0
2552,link,,,847,846,230.534,0
2553,link,,,847,848,201.571,0
2554,link,,,847,857,76.003,0
2555,link,,,848,302,104.400,0
2556,link,,,848,447,265.773,0
2557,link,,,848,843,130.093,0
2558,link,,,848,844,374.765,0
2559,link,,,848,847,199.168,0
2560,link,,,848,858,283.403,0
2561,link,,,849,303,1473.510,0
2562,link,,,849,447,541.724,0
2563,link,,,849,664,1395.434,0
2564,link,,,849,665,620.868,0
2565,link,,,849,851,444.013,0
2566,link,,,849,853,82.017,0
2567,link,,,849,859,69.620,0
2568,link,,,850,304,333.090,0
2569,link,,,850,668,1093.903,0
2570,link,,,850,851,1040.395,0
2571,link,,,850,852,73.446,0
2572,link,,,850,854,486.438,0
2573,link,,,851,305,737.800,0
2574,link,,,851,669,1648.926,0
2575,link,,,851,849,524.790,0
2576,link,,,851,850,890.551,0
2577,link,,,851,853,182.037,0
2578,link,,,852,306,89.160,0
2579,link,,,852,850,230.177,0
2580,link,,,852,853,55.540,0
2581,link,,,852,854,296.451,0
2582,link,,,852,860,534.048,0
2583,link,,,853,307,147.410,0
2584,link,,,853,849,204.690,0
2585,link,,,853,851,496.247,0
2586,link,,,853,852,78.106,0
2587,link,,,853,860,172.940,0
2588,link,,,854,308,125.160,0
2589,link,,,854,670,204.434,0
2590,link,,,854,850,769.042,0
2591,link,,,854,852,548.549,0
2592,link,,,854,861,27.445,0
2593,link,,,854,905,588.923,0
2594,link,,,854,907,268.625,0
2595,link,,,855,309,797.910,0
2596,link,,,855,466,656.207,0
2597,link,,,855,467,469.589,0
2598,link,,,855,856,320.068,0
2599,link,,,855,878,290.222,0
2600,link,,,856,310,32.360,0
2601,link,,,856,846,390.532,0
2602,link,,,856,855,624.456,0
2603,link,,,856,857,179.216,0
2604,link,,,856,863,204.917,0
2605,link,,,857,311,41.710,0
2606,link,,,857,847,126.161,0
2607,link,,,857,856,521.866,0
2608,link,,,857,858,198.044,0
2609,link,,,857,885,75.303,0
2610,link,,,858,312,341.750,0
2611,link,,,858,446,847.901,0
2612,link,,,858,848,441.127,0
2613,link,,,858,857,511.758,0
2614,link,,,858,886,461.234,0
2615,link,,,859,313,121.490,0
2616,link,,,859,446,465.388,0
2617,link,,,859,849,247.818,0
2618,link,,,859,860,139.126,0
2619,link,,,859,887,77.590,0
2620,link,,,860,314,330.080,0
2621,link,,,860,852,292.816,0
2622,link,,,860,853,440.028,0
2623,link,,,860,859,493.928,0
2624,link,,,860,861,118.180,0
2625,link,,,860,888,45.110,0
2626,link,,,861,315,33.660,0
2627,link,,,861,854,90.433,0
2628,link,,,861,860,169.188,0
2629,link,,,861,888,127.152,0
2630,link,,,861,907,325.723,0
2631,link,,,861,910,89.920,0
2632,link,,,862,316,485.940,0
2633,link,,,862,465,188.515,0
2634,link,,,862,466,541.790,0
2635,link,,,862,863,187.856,0
2636,link,,,862,889,83.910,0
2637,link,,,863,317,62.880,0
2638,link,,,863,856,303.249,0
2639,link,,,863,862,128.519,0
2640,link,,,863,885,196.646,0
2641,link,,,863,890,207.305,0
2642,link,,,864,318,685.670,0
2643,link,,,864,732,72.570,0
2644,link,,,864,865,918.703,0
2645,link,,,864,867,78.458,0
2646,link,,,864,913,90.060,0
2647,link,,,865,319,618.310,0
2648,link,,,865,733,1020.919,0
2649,link,,,865,864,498.916,0
2650,link,,,865,866,644.856,0
2651,link,,,865,868,206.375,0
2652,link,,,866,320,2478.310,0
2653,link,,,866,736,1283.004,0
2654,link,,,866,737,1803.361,0
2655,link,,,866,810,1056.303,0
2656,link,,,866,812,466.339,0
2657,link,,,866,865,350.746,0
2658,link,,,866,868,447.793,0
2659,link,,,866,869,399.649,0
2660,link,,,867,321,219.780,0
2661,link,,,867,864,148.505,0
2662,link,,,867,868,347.829,0
2663,link,,,867,870,73.747,0
2664,link,,,868,322,417.810,0
2665,link,,,868,865,225.232,0
2666,link,,,868,866,882.778,0
2667,link,,,868,867,179.549,0
2668,link,,,868,869,151.801,0
2669,link,,,868,871,253.741,0
2670,link,,,869,323,54.070,0
2671,link,,,869,818,100.539,0
2672,link,,,869,820,322.785,0
2673,link,,,869,866,651.354,0
2674,link,,,869,868,101.360,0
2675,link,,,869,872,214.506,0
2676,link,,,870,324,82.380,0
2677,link,,,870,867,140.044,0
2678,link,,,870,871,134.849,0
2679,link,,,871,325,46.930,0
2680,link,,,871,868,443.593,0
2681,link,,,871,870,81.115,0
2682,link,,,871,872,86.537,0
2683,link,,,871,874,344.644,0
2684,link,,,872,326,50.320,0
2685,link,,,872,460,187.310,0
2686,link,,,872,830,137.674,0
2687,link,,,872,832,82.272,0
2688,link,,,872,869,364.963,0
2689,link,,,872,871,41.913,0
2690,link,,,873,327,28.830,0
2691,link,,,873,462,23.260,0
2692,link,,,873,874,38.420,0
2693,link,,,874,328,819.670,0
2694,link,,,874,461,404.256,0
2695,link,,,874,871,468.037,0
2696,link,,,874,873,19.415,0
2697,link,,,874,875,265.708,0
2698,link,,,875,329,499.180,0
2699,link,,,875,460,947.529,0
2700,link,,,875,845,144.659,0
2701,link,,,875,874,371.551,0
2702,link,,,875,878,349.226,0
2703,link,,,876,330,649.540,0
2704,link,,,876,462,157.470,0
2705,link,,,876,877,136.340,0
2706,link,,,876,879,20.270,0
2707,link,,,877,331,1031.310,0
2708,link,,,877,461,799.078,0
2709,link,,,877,876,455.505,0
2710,link,,,877,878,296.893,0
2711,link,,,877,880,132.960,0
2712,link,,,878,332,586.030,0
2713,link,,,878,855,234.109,0
2714,link,,,878,875,668.225,0
2715,link,,,878,877,421.868,0
2716,link,,,878,881,123.370,0
2717,link,,,879,333,31.760,0
2718,link,,,879,876,80.785,0
2719,link,,,879,880,26.110,0
2720,link,,,879,882,11.050,0
2721,link,,,880,334,73.460,0
2722,link,,,880,877,335.956,0
2723,link,,,880,879,18.260,0
2724,link,,,880,881,129.679,0
2725,link,,,880,883,21.410,0
2726,link,,,881,335,448.820,0
2727,link,,,881,465,473.049,0
2728,link,,,881,878,204.000,0
2729,link,,,881,880,189.375,0
2730,link,,,881,884,125.830,0
2731,link,,,882,336,26.390,0
2732,link,,,882,879,29.965,0
2733,link,,,882,883,27.285,0
2734,link,,,883,337,37.600,0
2735,link,,,883,464,40.965,0
2736,link,,,883,880,54.200,0
2737,link,,,883,882,15.340,0
2738,link,,,884,338,143.540,0
2739,link,,,884,464,14.510,0
2740,link,,,884,881,322.460,0
2741,link,,,884,889,26.980,0
2742,link,,,885,339,51.130,0
2743,link,,,885,445,96.686,0
2744,link,,,885,857,90.356,0
2745,link,,,885,863,142.515,0
2746,link,,,885,892,228.101,0
2747,link,,,886,340,282.260,0
2748,link,,,886,445,368.396,0
2749,link,,,886,858,821.812,0
2750,link,,,886,887,117.791,0
2751,link,,,886,892,642.718,0
2752,link,,,887,341,30.770,0
2753,link,,,887,859,181.416,0
2754,link,,,887,886,292.351,0
2755,link,,,887,888,90.536,0
2756,link,,,887,893,75.549,0
2757,link,,,888,342,137.610,0
2758,link,,,888,860,205.970,0
2759,link,,,888,861,249.254,0
2760,link,,,888,887,125.396,0
2761,link,,,888,894,138.310,0
2762,link,,,888,910,71.300,0
2763,link,,,889,343,75.400,0
2764,link,,,889,862,149.471,0
2765,link,,,889,884,38.300,0
2766,link,,,889,895,57.090,0
2767,link,,,890,344,51.090,0
2768,link,,,890,863,181.462,0
2769,link,,,890,891,281.805,0
2770,link,,,890,896,16.300,0
2771,link,,,891,345,233.340,0
2772,link,,,891,890,151.753,0
2773,link,,,891,896,39.660,0
2774,link,,,891,897,885.734,0
2775,link,,,891,899,93.545,0
2776,link,,,892,346,2215.790,0
2777,link,,,892,885,162.305,0
2778,link,,,892,886,586.241,0
2779,link,,,892,897,1676.871,0
2780,link,,,893,347,149.590,0
2781,link,,,893,887,259.585,0
2782,link,,,893,894,206.659,0
2783,link,,,893,898,322.944,0
2784,link,,,893,901,32.628,0
2785,link,,,894,348,137.130,0
2786,link,,,894,888,309.813,0
2787,link,,,894,893,197.058,0
2788,link,,,894,910,122.380,0
2789,link,,,895,349,66.260,0
2790,link,,,895,889,74.651,0
2791,link,,,895,896,93.629,0
2792,link,,,896,350,79.350,0
2793,link,,,896,890,28.089,0
2794,link,,,896,891,229.963,0
2795,link,,,896,895,30.250,0
2796,link,,,896,899,26.486,0
2797,link,,,897,351,3432.890,0
2798,link,,,897,443,501.208,0
2799,link,,,897,891,222.503,0
2800,link,,,897,892,1420.338,0
2801,link,,,897,899,55.010,0
2802,link,,,898,352,382.590,0
2803,link,,,898,442,159.571,0
2804,link,,,898,443,789.335,0
2805,link,,,898,893,271.948,0
2806,link,,,898,900,96.772,0
2807,link,,,899,353,130.690,0
2808,link,,,899,442,125.163,0
2809,link,,,899,891,110.670,0
2810,link,,,899,896,24.440,0
2811,link,,,899,897,240.883,0
2812,link,,,900,354,92.060,0
2813,link,,,900,898,319.230,0
2814,link,,,900,901,53.492,0
2815,link,,,901,355,86.120,0
2816,link,,,901,893,90.630,0
2817,link,,,901,900,123.540,0
2818,link,,,902,356,17118.239,0
2819,link,,,902,513,920.344,0
2820,link,,,902,541,3022.187,0
2821,link,,,902,542,5322.250,0
2822,link,,,902,660,4933.051,0
2823,link,,,902,661,3154.842,0
2824,link,,,902,670,553.290,0
2825,link,,,903,357,9556.229,0
2826,link,,,903,514,1067.067,0
2827,link,,,903,516,2022.622,0
2828,link,,,903,542,9235.337,0
2829,link,,,903,543,91.498,0
2830,link,,,903,544,1814.495,0
2831,link,,,904,358,3134.090,0
2832,link,,,904,544,2892.600,0
2833,link,,,904,906,1219.750,0
2834,link,,,905,359,3846.220,0
2835,link,,,905,513,2547.216,0
2836,link,,,905,514,1185.349,0
2837,link,,,905,670,1165.415,0
2838,link,,,905,854,715.441,0
2839,link,,,905,906,1301.848,0
2840,link,,,905,907,525.464,0
2841,link,,,906,360,5174.670,0
2842,link,,,906,516,2736.222,0
2843,link,,,906,904,1159.820,0
2844,link,,,906,905,1055.514,0
2845,link,,,906,908,1057.670,0
2846,link,,,906,909,100.620,0
2847,link,,,906,931,104.000,0
2848,link,,,907,361,434.760,0
2849,link,,,907,854,525.461,0
2850,link,,,907,861,167.117,0
2851,link,,,907,905,1182.667,0
2852,link,,,907,908,742.000,0
2853,link,,,907,910,60.260,0
2854,link,,,908,362,2077.720,0
2855,link,,,908,517,84.820,0
2856,link,,,908,906,2080.670,0
2857,link,,,908,907,823.562,0
2858,link,,,908,911,246.552,0
2859,link,,,908,912,19.190,0
2860,link,,,909,363,197.420,0
2861,link,,,909,517,187.538,0
2862,link,,,909,906,419.135,0
2863,link,,,909,912,38.610,0
2864,link,,,910,364,217.000,0
2865,link,,,910,861,188.120,0
2866,link,,,910,888,71.530,0
2867,link,,,910,894,47.882,0
2868,link,,,910,907,217.420,0
2869,link,,,910,911,398.400,0
2870,link,,,911,365,582.860,0
2871,link,,,911,518,55.270,0
2872,link,,,911,908,669.160,0
2873,link,,,911,910,284.322,0
2874,link,,,912,366,74.070,0
2875,link,,,912,518,67.990,0
2876,link,,,912,908,58.766,0
2877,link,,,912,909,99.744,0
2878,link,,,913,367,1397.630,0
2879,link,,,913,417,1036.667,0
2880,link,,,913,708,153.639,0
2881,link,,,913,714,234.901,0
2882,link,,,913,720,511.167,0
2883,link,,,913,726,502.532,0
2884,link,,,913,801,88.150,0
2885,link,,,913,864,112.140,0
2886,link,,,914,368,1800.020,0
2887,link,,,914,389,319.847,0
2888,link,,,914,780,120.020,0
2889,link,,,914,785,209.130,0
2890,link,,,914,793,588.341,0
2891,link,,,914,915,21.660,0
2892,link,,,915,369,127.480,0
2893,link,,,915,914,118.839,0
2894,link,,,915,916,190.831,0
2895,link,,,916,370,223.560,0
2896,link,,,916,780,383.826,0
2897,link,,,916,915,105.820,0
2898,link,,,916,917,353.598,0
2899,link,,,917,371,232.210,0
2900,link,,,917,781,205.292,0
2901,link,,,917,782,486.987,0
2902,link,,,917,916,160.863,0
2903,link,,,917,918,125.590,0
2904,link,,,918,372,228.820,0
2905,link,,,918,782,130.342,0
2906,link,,,918,783,293.815,0
2907,link,,,918,917,107.775,0
2908,link,,,918,919,243.198,0
2909,link,,,919,373,580.450,0
2910,link,,,919,783,579.283,0
2911,link,,,919,784,398.856,0
2912,link,,,919,918,120.240,0
2913,link,,,919,920,653.396,0
2914,link,,,919,924,148.000,0
2915,link,,,920,374,554.020,0
2916,link,,,920,738,261.484,0
2917,link,,,920,740,740.324,0
2918,link,,,920,919,430.611,0
2919,link,,,920,921,740.921,0
2920,link,,,921,375,505.090,0
2921,link,,,921,418,1233.640,0
2922,link,,,921,739,972.323,0
2923,link,,,921,743,620.687,0
2924,link,,,921,920,238.489,0
2925,link,,,922,376,3383.120,0
2926,link,,,922,418,1679.614,0
2927,link,,,922,743,1453.703,0
2928,link,,,922,744,2427.973,0
2929,link,,,923,377,1517.000,0
2930,link,,,923,418,1661.000,0
2931,link,,,924,378,148.000,0
2932,link,,,924,919,189.000,0
2933,link,,,925,379,1413.000,0
2934,link,,,925,390,1280.000,0
2935,link,,,926,380,371.000,0
2936,link,,,926,417,484.000,0
2937,link,,,927,381,1569.000,0
2938,link,,,927,462,1903.000,0
2939,link,,,928,382,1728.000,0
2940,link,,,928,463,1555.000,0
2941,link,,,929,383,653.000,0
2942,link,,,929,442,724.000,0
2943,link,,,930,384,0.000,0
2944,link,,,930,518,0.000,0
2945,link,,,931,385,104.000,0
2946,link,,,931,906,157.000,0
2947,link,,,932,386,25.000,0
2948,link,,,932,515,22.000,0
2949,link,,,933,387,5468.000,0
2950,link,,,933,534,5837.000,0
2951,production,1,,,,5262.310000000018,0
2952,production,2,,,,7125.930000000014,0
2953,production,3,,,,11046.630000000034,0
2954,production,4,,,,10114.65000000003,0
2955,production,5,,,,19566.90999999995,0
2956,production,6,,,,6817.170000000016,0
2957,production,7,,,,10547.900000000001,0
2958,production,8,,,,9830.170000000018,0
2959,production,9,,,,7130.280000000013,0
2960,production,10,,,,15344.100000000011,0
2961,production,11,,,,11415.100000000028,0
2962,production,12,,,,7305.360000000005,0
2963,production,13,,,,10085.360000000019,0
2964,production,14,,,,16089.00000000002,0
2965,production,15,,,,9436.430000000013,0
2966,production,16,,,,11515.140000000009,0
2967,production,17,,,,10441.810000000018,0
2968,production,18,,,,10260.480000000023,0
2969,production,19,,,,2706.610000000011,0
2970,production,20,,,,8180.9700000000075,0
2971,production,21,,,,4842.720000000012,0
2972,production,22,,,,3496.910000000011,0
2973,production,23,,,,14143.520000000035,0
2974,production,24,,,,6318.490000000011,0
2975,production,25,,,,6389.220000000013,0
2976,production,26,,,,14799.240000000013,0
2977,production,27,,,,8204.690000000013,0
2978,production,28,,,,9589.230000000018,0
2979,production,29,,,,17091.26999999997,0
2980,production,30,,,,5682.3000000000075,0
2981,production,31,,,,8237.55000000001,0
2982,production,32,,,,8388.89000000002,0
2983,production,33,,,,4956.770000000008,0
2984,production,34,,,,6870.760000000005,0
2985,production,35,,,,5523.010000000009,0
2986,production,36,,,,6658.940000000011,0
2987,production,37,,,,1458.3799999999972,0
2988,production,38,,,,2304.6000000000013,0
2989,production,39,,,,7279.000000000009,0
2990,production,40,,,,1914.7399999999986,0
2991,production,41,,,,9209.830000000016,0
2992,production,42,,,,2177.520000000003,0
2993,production,43,,,,5702.080000000014,0
2994,production,44,,,,7944.670000000008,0
2995,production,45,,,,6623.930000000012,0
2996,production,46,,,,7107.770000000009,0
2997,production,47,,,,3154.840000000011,0
2998,production,48,,,,5475.240000000007,0
2999,production,49,,,,3671.0400000000104,0
3000,production,50,,,,5051.910000000007,0
3001,production,51,,,,1621.879999999998,0
3002,production,52,,,,2188.1100000000065,0
3003,production,53,,,,4993.560000000021,0
3004,production,54,,,,1277.8699999999976,0
3005,production,55,,,,1847.2299999999977,0
3006,production,56,,,,4548.460000000013,0
3007,production,57,,,,1723.4599999999991,0
3008,production,58,,,,6598.900000000007,0
3009,production,59,,,,5719.3600000000115,0
3010,production,60,,,,5523.850000000012,0
3011,production,61,,,,5742.190000000007,0
3012,production,62,,,,5700.95000000001,0
3013,production,63,,,,3922.7600000000098,0
3014,production,64,,,,10354.760000000026,0
3015,production,65,,,,3618.8200000000097,0
3016,production,66,,,,6551.33000000001,0
3017,production,67,,,,4040.070000000006,0
3018,production,68,,,,6947.780000000022,0
3019,production,69,,,,6781.790000000012,0
3020,production,70,,,,4746.690000000015,0
3021,production,71,,,,4194.520000000011,0
3022,production,72,,,,8075.780000000016,0
3023,production,73,,,,8500.240000000018,0
3024,production,74,,,,2856.6900000000087,0
3025,production,75,,,,2757.050000000011,0
3026,production,76,,,,6241.290000000016,0
3027,production,77,,,,8828.230000000025,0
3028,production,78,,,,7478.600000000019,0
3029,production,79,,,,3991.1200000000085,0
3030,production,80,,,,11408.140000000016,0
3031,production,81,,,,9066.860000000008,0
3032,production,82,,,,6214.940000000009,0
3033,production,83,,,,4504.8900000000085,0
3034,production,84,,,,6829.5700000000115,0
3035,production,85,,,,15262.770000000022,0
3036,production,86,,,,5598.180000000008,0
3037,production,87,,,,6434.9300000000085,0
3038,production,88,,,,4826.560000000005,0
3039,production,89,,,,2419.770000000005,0
3040,production,90,,,,2266.820000000007,0
3041,production,91,,,,7831.030000000009,0
3042,production,92,,,,1803.9599999999998,0
3043,production,93,,,,4668.270000000002,0
3044,production,94,,,,474.1399999999995,0
3045,production,95,,,,2911.210000000009,0
3046,production,96,,,,595.6499999999991,0
3047,production,97,,,,6975.490000000016,0
3048,production,98,,,,9321.530000000015,0
3049,production,99,,,,4803.640000000007,0
3050,production,100,,,,3814.860000000005,0
3051,production,101,,,,3260.830000000007,0
3052,production,102,,,,4006.540000000005,0
3053,production,103,,,,1838.3799999999985,0
3054,production,104,,,,3389.9300000000026,0
3055,production,105,,,,1027.5799999999997,0
3056,production,106,,,,4064.220000000005,0
3057,production,107,,,,3816.9600000000087,0
3058,production,108,,,,4004.400000000005,0
3059,production,109,,,,3230.3800000000047,0
3060,production,110,,,,6149.31000000001,0
3061,production,111,,,,5954.370000000008,0
3062,production,112,,,,3895.130000000005,0
3063,production,113,,,,4114.290000000005,0
3064,production,114,,,,2198.6499999999974,0
3065,production,115,,,,4388.550000000005,0
3066,production,116,,,,2505.5500000000084,0
3067,production,117,,,,835.0099999999991,0
3068,production,118,,,,4923.430000000006,0
3069,production,119,,,,1324.4399999999978,0
3070,production,120,,,,1561.7899999999984,0
3071,production,121,,,,4122.990000000005,0
3072,production,122,,,,2054.2399999999975,0
3073,production,123,,,,4953.2600000000075,0
3074,production,124,,,,1861.4399999999987,0
3075,production,125,,,,2287.240000000006,0
3076,production,126,,,,511.16999999999933,0
3077,production,127,,,,2205.660000000004,0
3078,production,128,,,,895.6199999999994,0
3079,production,129,,,,4073.490000000006,0
3080,production,130,,,,3093.3700000000063,0
3081,production,131,,,,5316.400000000006,0
3082,production,132,,,,4281.180000000012,0
3083,production,133,,,,5668.250000000008,0
3084,production,134,,,,3575.670000000006,0
3085,production,135,,,,5876.170000000013,0
3086,production,136,,,,7013.900000000009,0
3087,production,137,,,,2446.0300000000057,0
3088,production,138,,,,1511.4399999999973,0
3089,production,139,,,,1674.7499999999984,0
3090,production,140,,,,1156.4199999999983,0
3091,production,141,,,,5596.740000000012,0
3092,production,142,,,,5739.550000000004,0
3093,production,143,,,,4335.9300000000085,0
3094,production,144,,,,3197.690000000009,0
3095,production,145,,,,7641.79000000001,0
3096,production,146,,,,7346.030000000003,0
3097,production,147,,,,7081.450000000008,0
3098,production,148,,,,7583.990000000007,0
3099,production,149,,,,4624.560000000008,0
3100,production,150,,,,1522.7699999999988,0
3101,production,151,,,,1793.4799999999973,0
3102,production,152,,,,2680.0000000000045,0
3103,production,153,,,,4725.540000000006,0
3104,production,154,,,,5796.530000000006,0
3105,production,155,,,,4665.290000000011,0
3106,production,156,,,,4613.170000000005,0
3107,production,157,,,,6319.3200000000115,0
3108,production,158,,,,6692.780000000008,0
3109,production,159,,,,4918.310000000011,0
3110,production,160,,,,5369.49000000001,0
3111,production,161,,,,1833.5599999999993,0
3112,production,162,,,,677.5099999999992,0
3113,production,163,,,,421.96999999999935,0
3114,production,164,,,,2657.970000000003,0
3115,production,165,,,,466.67999999999984,0
3116,production,166,,,,2737.910000000006,0
3117,production,167,,,,1213.3199999999997,0
3118,production,168,,,,268.15999999999997,0
3119,production,169,,,,564.2999999999993,0
3120,production,170,,,,6450.360000000008,0
3121,production,171,,,,1136.2999999999986,0
3122,production,172,,,,3380.5700000000043,0
3123,production,173,,,,616.8299999999995,0
3124,production,174,,,,336.87000000000006,0
3125,production,175,,,,1274.5799999999992,0
3126,production,176,,,,824.2299999999999,0
3127,production,177,,,,426.45999999999964,0
3128,production,178,,,,2902.170000000007,0
3129,production,179,,,,1930.7799999999982,0
3130,production,180,,,,302.33000000000004,0
3131,production,181,,,,661.0899999999989,0
3132,production,182,,,,2486.920000000006,0
3133,production,183,,,,1245.909999999999,0
3134,production,184,,,,1529.8599999999992,0
3135,production,185,,,,982.0199999999991,0
3136,production,186,,,,473.0299999999999,0
3137,production,187,,,,958.1799999999995,0
3138,production,188,,,,3311.440000000005,0
3139,production,189,,,,4076.260000000002,0
3140,production,190,,,,5617.950000000009,0
3141,production,191,,,,4678.380000000006,0
3142,production,192,,,,1323.92,0
3143,production,193,,,,154.63,0
3144,production,194,,,,1409.4399999999994,0
3145,production,195,,,,930.28,0
3146,production,196,,,,758.9900000000002,0
3147,production,197,,,,743.6099999999996,0
3148,production,198,,,,2650.55,0
3149,production,199,,,,3318.0499999999997,0
3150,production,200,,,,2814.6200000000003,0
3151,production,201,,,,1161.68,0
3152,production,202,,,,1768.3799999999997,0
3153,production,203,,,,1622.7499999999998,0
3154,production,204,,,,2112.7,0
3155,production,205,,,,2206.430000000001,0
3156,production,206,,,,718.8999999999999,0
3157,production,207,,,,2135.17,0
3158,production,208,,,,1538.6799999999987,0
3159,production,209,,,,5123.929999999999,0
3160,production,210,,,,7772.040000000002,0
3161,production,211,,,,2279.5500000000025,0
3162,production,212,,,,509.99999999999994,0
3163,production,213,,,,126.94000000000003,0
3164,production,214,,,,1478.2999999999993,0
3165,production,215,,,,207.25999999999993,0
3166,production,216,,,,1386.899999999999,0
3167,production,217,,,,1823.1599999999994,0
3168,production,218,,,,1429.3499999999992,0
3169,production,219,,,,4565.250000000001,0
3170,production,220,,,,4967.2,0
3171,production,221,,,,2690.500000000002,0
3172,production,222,,,,3139.030000000002,0
3173,production,223,,,,878.1600000000001,0
3174,production,224,,,,1495.7699999999982,0
3175,production,225,,,,1099.5999999999995,0
3176,production,226,,,,2222.8800000000015,0
3177,production,227,,,,1072.7999999999993,0
3178,production,228,,,,2340.060000000002,0
3179,production,229,,,,2496.790000000002,0
3180,production,230,,,,3162.1800000000057,0
3181,production,231,,,,3483.8700000000017,0
3182,production,232,,,,4362.720000000009,0
3183,production,233,,,,4402.430000000009,0
3184,production,234,,,,1110.1299999999997,0
3185,production,235,,,,245.55,0
3186,production,236,,,,384.0999999999999,0
3187,production,237,,,,862.73,0
3188,production,238,,,,306.7200000000001,0
