link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,queue,density,geometry,obs_count,dev,notes
2312,800,757,0700_0800,5830.050,9.200,19.112,1.943,0,0,"LINESTRING (-88.204308 42.298842, -88.147149 42.297041)",2178.4,3651.7,period-based
2313,800,792,0700_0800,515.166,6.775,51.324,1.030,0,0,"LINESTRING (-88.204281 42.298868, -88.204281 42.384402)",166.5,348.7,period-based
2314,800,796,0700_0800,832.337,5.930,27.883,1.665,0,0,"LINESTRING (-88.204297 42.298892, -88.251929 42.317799)",450.6,381.7,period-based
2315,800,798,0700_0800,1224.158,3.868,44.881,1.224,0,0,"LINESTRING (-88.204319 42.298891, -88.250760 42.274581)",840.2,383.9,period-based
2316,800,808,0700_0800,2262.361,381.828,0.939,4.525,0,0,"LINESTRING (-88.204333 42.298868, -88.204333 42.210632)",274.8,1987.5,period-based
2317,801,255,0700_0800,307.906,0.863,60.000,0.006,0,0,"LINESTRING (-88.625866 42.212453, -88.637765 42.203447)",169.6,138.3,period-based
2318,801,389,0700_0800,130.954,7.510,60.000,0.052,0,0,"LINESTRING (-88.625835 42.212453, -88.733007 42.288084)",145.1,-14.2,period-based
2319,801,793,0700_0800,168.356,5.856,60.000,0.056,0,0,"LINESTRING (-88.625824 42.212432, -88.624633 42.298868)",73.8,94.5,period-based
2320,801,802,0700_0800,529.932,5.921,59.956,0.265,0,0,"LINESTRING (-88.625850 42.212406, -88.510342 42.212406)",173.4,356.5,period-based
2321,801,913,0700_0800,282.036,20.898,60.000,0.081,0,0,"LINESTRING (-88.625876 42.212435, -88.665172 41.905410)",127.1,155.0,period-based
2322,802,256,0700_0800,459.249,0.863,60.000,0.009,0,0,"LINESTRING (-88.510358 42.212453, -88.522256 42.203447)",354.3,104.9,period-based
2323,802,388,0700_0800,1859.233,4.922,53.956,0.930,0,0,"LINESTRING (-88.510368 42.212436, -88.521085 42.147610)",571.3,1287.9,period-based
2324,802,794,0700_0800,310.414,5.795,59.999,0.103,0,0,"LINESTRING (-88.510316 42.212432, -88.511507 42.297967)",134.5,175.9,period-based
2325,802,801,0700_0800,158.426,5.917,60.000,0.079,0,0,"LINESTRING (-88.510342 42.212458, -88.625850 42.212458)",88.0,70.4,period-based
2326,802,803,0700_0800,736.778,5.863,59.932,0.295,0,0,"LINESTRING (-88.510342 42.212406, -88.396025 42.212406)",420.9,315.9,period-based
2327,803,257,0700_0800,1090.437,0.863,60.000,0.022,0,0,"LINESTRING (-88.396041 42.212453, -88.407937 42.203447)",1176.6,-86.2,period-based
2328,803,709,0700_0800,1937.887,6.431,56.918,0.775,0,0,"LINESTRING (-88.396051 42.212432, -88.394861 42.122396)",1236.4,701.5,period-based
2329,803,795,0700_0800,868.863,5.747,59.869,0.348,0,0,"LINESTRING (-88.395999 42.212432, -88.395999 42.297067)",476.1,392.8,period-based
2330,803,802,0700_0800,491.545,5.857,59.987,0.197,0,0,"LINESTRING (-88.396025 42.212458, -88.510342 42.212458)",252.9,238.7,period-based
2331,803,805,0700_0800,904.242,5.063,54.531,0.904,0,0,"LINESTRING (-88.396020 42.212406, -88.309092 42.229513)",444.6,459.6,period-based
2332,803,807,0700_0800,1100.731,5.806,49.172,1.101,0,0,"LINESTRING (-88.396033 42.212407, -88.310296 42.185396)",523.5,577.2,period-based
2333,804,258,0700_0800,1181.644,0.863,60.000,0.024,0,0,"LINESTRING (-88.253145 42.230461, -88.265046 42.221457)",1587.3,-405.6,period-based
2334,804,798,0700_0800,1097.712,3.000,59.839,0.366,0,0,"LINESTRING (-88.253103 42.230439, -88.250722 42.274557)",590.0,507.7,period-based
2335,804,805,0700_0800,2916.491,2.944,58.453,0.648,0,0,"LINESTRING (-88.253129 42.230466, -88.309097 42.229565)",1847.4,1069.1,period-based
2336,804,806,0700_0800,1463.203,3.182,57.528,0.732,0,0,"LINESTRING (-88.253155 42.230439, -88.251965 42.185420)",1207.7,255.5,period-based
2337,804,808,0700_0800,7357.204,34.771,4.898,2.943,0,0,"LINESTRING (-88.253139 42.230416, -88.204317 42.210608)",2675.1,4682.1,period-based
2338,805,259,0700_0800,2405.221,0.863,60.000,0.049,0,0,"LINESTRING (-88.309113 42.229560, -88.321015 42.220556)",2817.7,-412.5,period-based
2339,805,799,0700_0800,2969.199,2.832,59.465,0.495,0,0,"LINESTRING (-88.309071 42.229540, -88.310262 42.270957)",2029.0,940.2,period-based
2340,805,803,0700_0800,815.784,4.907,56.262,0.816,0,0,"LINESTRING (-88.309102 42.229565, -88.396030 42.212458)",412.2,403.6,period-based
2341,805,804,0700_0800,5327.594,3.713,46.343,1.184,0,0,"LINESTRING (-88.309097 42.229513, -88.253129 42.230414)",2670.8,2656.8,period-based
2342,805,807,0700_0800,1790.844,3.278,54.723,0.895,0,0,"LINESTRING (-88.309123 42.229540, -88.310314 42.185422)",1088.5,702.4,period-based
2343,806,260,0700_0800,861.687,0.863,60.000,0.017,0,0,"LINESTRING (-88.251955 42.185442, -88.263856 42.176435)",932.8,-71.1,period-based
2344,806,710,0700_0800,3478.034,4.478,38.415,1.391,0,0,"LINESTRING (-88.251965 42.185421, -88.251965 42.143104)",2531.8,946.3,period-based
2345,806,804,0700_0800,1440.269,3.174,57.673,0.720,0,0,"LINESTRING (-88.251913 42.185422, -88.253103 42.230441)",794.0,646.2,period-based
2346,806,807,0700_0800,1304.409,3.070,58.415,0.652,0,0,"LINESTRING (-88.251939 42.185447, -88.310288 42.185447)",455.1,849.3,period-based
2347,806,808,0700_0800,1454.423,3.373,52.976,0.970,0,0,"LINESTRING (-88.251927 42.185398, -88.204295 42.210609)",996.8,457.6,period-based
2348,807,261,0700_0800,781.220,0.863,60.000,0.016,0,0,"LINESTRING (-88.310304 42.185442, -88.322205 42.176435)",813.6,-32.4,period-based
2349,807,711,0700_0800,2431.983,3.115,52.895,0.973,0,0,"LINESTRING (-88.310314 42.185420, -88.309123 42.144904)",1226.6,1205.4,period-based
2350,807,803,0700_0800,731.667,4.963,57.527,0.732,0,0,"LINESTRING (-88.310280 42.185446, -88.396017 42.212457)",473.6,258.1,period-based
2351,807,805,0700_0800,1297.196,3.069,58.448,0.649,0,0,"LINESTRING (-88.310262 42.185420, -88.309071 42.229538)",816.8,480.4,period-based
2352,807,806,0700_0800,2062.879,3.496,51.292,1.031,0,0,"LINESTRING (-88.310288 42.185395, -88.251939 42.185395)",931.4,1131.5,period-based
2353,808,262,0700_0800,810.416,0.863,60.000,0.016,0,0,"LINESTRING (-88.204323 42.210653, -88.216225 42.201647)",757.2,53.2,period-based
2354,808,584,0700_0800,4530.479,6345.734,0.059,9.061,0,0,"LINESTRING (-88.204331 42.210621, -88.163843 42.123285)",658.5,3872.0,period-based
2355,808,768,0700_0800,6955.785,5.435,32.322,1.546,0,0,"LINESTRING (-88.204307 42.210606, -88.147148 42.210606)",3414.9,3540.8,period-based
2356,808,800,0700_0800,526.292,7.079,50.670,1.053,0,0,"LINESTRING (-88.204281 42.210632, -88.204281 42.298868)",109.9,416.4,period-based
2357,808,804,0700_0800,2349.918,3.171,53.711,0.940,0,0,"LINESTRING (-88.204297 42.210656, -88.253119 42.230464)",1322.6,1027.3,period-based
2358,808,806,0700_0800,1194.068,3.158,56.591,0.796,0,0,"LINESTRING (-88.204319 42.210655, -88.251951 42.185444)",726.0,468.1,period-based
2359,809,263,0700_0800,606.677,0.863,60.000,0.012,0,0,"LINESTRING (-88.161454 41.714551, -88.173356 41.705545)",360.6,246.1,period-based
2360,809,697,0700_0800,2816.932,3.712,48.317,1.127,0,0,"LINESTRING (-88.161412 41.714530, -88.161412 41.758648)",1508.1,1308.9,period-based
2361,809,810,0700_0800,744.559,3.063,57.356,0.745,0,0,"LINESTRING (-88.161438 41.714556, -88.218596 41.714556)",708.4,36.2,period-based
2362,809,811,0700_0800,841.781,2.995,59.885,0.337,0,0,"LINESTRING (-88.161464 41.714530, -88.161464 41.670412)",303.2,538.6,period-based
2363,809,814,0700_0800,1781.446,3.042,57.766,0.713,0,0,"LINESTRING (-88.161438 41.714504, -88.104279 41.715404)",1172.6,608.8,period-based
2364,810,264,0700_0800,435.747,0.863,60.000,0.009,0,0,"LINESTRING (-88.218612 41.714551, -88.230515 41.705545)",252.9,182.9,period-based
2365,810,698,0700_0800,1970.645,3.273,52.568,0.985,0,0,"LINESTRING (-88.218570 41.714531, -88.219761 41.756848)",1609.6,361.0,period-based
2366,810,809,0700_0800,1380.692,4.524,38.832,1.381,0,0,"LINESTRING (-88.218596 41.714504, -88.161438 41.714504)",807.0,573.7,period-based
2367,810,812,0700_0800,271.574,2.990,60.000,0.078,0,0,"LINESTRING (-88.218622 41.714529, -88.217431 41.670411)",256.1,15.5,period-based
2368,810,866,0700_0800,761.181,4.583,59.923,0.304,0,0,"LINESTRING (-88.218603 41.714555, -88.301959 41.690245)",487.9,273.3,period-based
2369,811,265,0700_0800,390.000,0.863,60.000,0.008,0,0,"LINESTRING (-88.161454 41.670433, -88.173356 41.661428)",133.0,257.0,period-based
2370,811,809,0700_0800,1693.150,3.083,58.164,0.677,0,0,"LINESTRING (-88.161412 41.670412, -88.161412 41.714530)",791.8,901.4,period-based
2371,811,812,0700_0800,920.013,2.875,59.835,0.368,0,0,"LINESTRING (-88.161438 41.670438, -88.217405 41.670438)",353.9,566.1,period-based
2372,811,816,0700_0800,1284.770,3.129,59.699,0.428,0,0,"LINESTRING (-88.161437 41.670386, -88.100706 41.672186)",338.4,946.3,period-based
2373,811,817,0700_0800,751.781,2.934,59.926,0.301,0,0,"LINESTRING (-88.161464 41.670411, -88.159082 41.627193)",326.4,425.3,period-based
2374,812,266,0700_0800,341.430,0.863,60.000,0.007,0,0,"LINESTRING (-88.217421 41.670433, -88.229317 41.661428)",117.6,223.8,period-based
2375,812,810,0700_0800,397.507,2.990,59.999,0.114,0,0,"LINESTRING (-88.217379 41.670413, -88.218570 41.714531)",432.0,-34.5,period-based
2376,812,811,0700_0800,1176.770,2.888,59.561,0.471,0,0,"LINESTRING (-88.217405 41.670386, -88.161438 41.670386)",394.0,782.8,period-based
2377,812,818,0700_0800,535.212,3.116,59.954,0.268,0,0,"LINESTRING (-88.217431 41.670411, -88.215050 41.624492)",352.5,182.7,period-based
2378,812,866,0700_0800,1043.157,5.340,50.950,1.043,0,0,"LINESTRING (-88.217399 41.670437, -88.301946 41.690245)",457.8,585.3,period-based
2379,813,267,0700_0800,1658.193,0.863,60.000,0.033,0,0,"LINESTRING (-88.044755 41.718152, -88.056657 41.709147)",1845.4,-187.2,period-based
2380,813,472,0700_0800,2103.122,1.939,57.902,0.701,0,0,"LINESTRING (-88.044763 41.718142, -88.056671 41.692031)",1574.1,529.0,period-based
2381,813,473,0700_0800,1710.544,1.701,26.268,1.711,0,0,"LINESTRING (-88.044758 41.718113, -88.036423 41.709109)",1695.4,15.2,period-based
2382,813,701,0700_0800,2503.643,4.010,43.848,1.252,0,0,"LINESTRING (-88.044713 41.718132, -88.047095 41.761350)",1853.4,650.3,period-based
2383,813,814,0700_0800,1683.851,3.058,59.944,0.281,0,0,"LINESTRING (-88.044740 41.718157, -88.104280 41.715456)",927.7,756.1,period-based
2384,814,268,0700_0800,926.273,0.863,60.000,0.019,0,0,"LINESTRING (-88.104295 41.715451, -88.116196 41.706446)",906.6,19.6,period-based
2385,814,702,0700_0800,2804.219,3.110,56.507,0.801,0,0,"LINESTRING (-88.104253 41.715429, -88.103063 41.758647)",2253.4,550.9,period-based
2386,814,809,0700_0800,1872.362,3.067,57.296,0.749,0,0,"LINESTRING (-88.104279 41.715456, -88.161438 41.714556)",1211.3,661.0,period-based
2387,814,813,0700_0800,2549.497,3.070,59.708,0.425,0,0,"LINESTRING (-88.104278 41.715404, -88.044738 41.718105)",1724.4,825.1,period-based
2388,814,816,0700_0800,1048.982,2.947,59.722,0.420,0,0,"LINESTRING (-88.104305 41.715428, -88.100733 41.672210)",700.2,348.7,period-based
2389,815,269,0700_0800,961.300,0.863,60.000,0.019,0,0,"LINESTRING (-88.043565 41.673134, -88.055466 41.664129)",1216.7,-255.4,period-based
2390,815,471,0700_0800,773.100,3.244,59.960,0.258,0,0,"LINESTRING (-88.043553 41.673139, -88.105474 41.663235)",253.4,519.7,period-based
2391,815,472,0700_0800,4635.996,2.683,32.338,1.545,0,0,"LINESTRING (-88.043528 41.673128, -88.056626 41.692035)",2692.2,1943.8,period-based
2392,815,638,0700_0800,2562.774,6.169,42.723,1.281,0,0,"LINESTRING (-88.043549 41.673087, -87.957811 41.672186)",1106.4,1456.4,period-based
2393,815,821,0700_0800,960.474,2.940,59.805,0.384,0,0,"LINESTRING (-88.043575 41.673112, -88.041193 41.629894)",573.9,386.6,period-based
2394,816,270,0700_0800,667.968,0.863,60.000,0.013,0,0,"LINESTRING (-88.100723 41.672233, -88.112626 41.663229)",714.9,-46.9,period-based
2395,816,471,0700_0800,2770.751,0.729,54.096,0.924,0,0,"LINESTRING (-88.100730 41.672224, -88.105493 41.663221)",1264.1,1506.7,period-based
2396,816,811,0700_0800,980.891,3.119,59.897,0.327,0,0,"LINESTRING (-88.100708 41.672238, -88.161439 41.670438)",293.3,687.6,period-based
2397,816,814,0700_0800,2295.498,3.247,54.219,0.918,0,0,"LINESTRING (-88.100681 41.672214, -88.104253 41.715432)",1644.4,651.1,period-based
2398,816,822,0700_0800,1505.328,2.986,58.840,0.602,0,0,"LINESTRING (-88.100733 41.672211, -88.099542 41.628994)",958.3,547.1,period-based
2399,817,271,0700_0800,403.614,0.863,60.000,0.008,0,0,"LINESTRING (-88.159072 41.627215, -88.170975 41.618212)",351.2,52.4,period-based
2400,817,470,0700_0800,2571.555,4.634,7.937,2.572,0,0,"LINESTRING (-88.159082 41.627197, -88.160273 41.618193)",1052.1,1519.5,period-based
2401,817,811,0700_0800,1475.272,2.984,58.928,0.590,0,0,"LINESTRING (-88.159030 41.627195, -88.161412 41.670413)",825.4,649.9,period-based
2402,817,818,0700_0800,483.741,2.873,59.997,0.138,0,0,"LINESTRING (-88.159057 41.627220, -88.215025 41.624519)",238.4,245.4,period-based
2403,817,819,0700_0800,1081.759,2.993,59.918,0.309,0,0,"LINESTRING (-88.159082 41.627194, -88.159082 41.583076)",755.5,326.3,period-based
2404,818,272,0700_0800,438.167,0.863,60.000,0.009,0,0,"LINESTRING (-88.215040 41.624514, -88.226937 41.615511)",581.4,-143.2,period-based
2405,818,812,0700_0800,760.155,3.123,59.813,0.380,0,0,"LINESTRING (-88.214998 41.624494, -88.217379 41.670413)",541.3,218.9,period-based
2406,818,817,0700_0800,1216.167,2.879,59.869,0.347,0,0,"LINESTRING (-88.215023 41.624467, -88.159055 41.627168)",364.7,851.4,period-based
2407,818,820,0700_0800,638.914,2.823,59.705,0.426,0,0,"LINESTRING (-88.215050 41.624491, -88.212668 41.583074)",342.7,296.2,period-based
2408,818,869,0700_0800,169.151,4.441,59.999,0.113,0,0,"LINESTRING (-88.215031 41.624518, -88.296005 41.601108)",38.1,131.0,period-based
2409,819,273,0700_0800,827.152,0.863,60.000,0.017,0,0,"LINESTRING (-88.159072 41.583097, -88.170975 41.574095)",1218.9,-391.7,period-based
2410,819,469,0700_0800,957.565,0.661,59.907,0.319,0,0,"LINESTRING (-88.159076 41.583093, -88.166221 41.574990)",507.8,449.7,period-based
2411,819,817,0700_0800,2103.011,3.047,58.849,0.601,0,0,"LINESTRING (-88.159030 41.583076, -88.159030 41.627194)",1354.9,748.2,period-based
2412,819,820,0700_0800,1108.696,2.868,57.429,0.739,0,0,"LINESTRING (-88.159056 41.583102, -88.212642 41.583102)",741.8,366.9,period-based
2413,819,829,0700_0800,1908.435,3.010,58.561,0.636,0,0,"LINESTRING (-88.159082 41.583073, -88.154319 41.539855)",1290.2,618.2,period-based
2414,820,274,0700_0800,237.000,0.863,60.000,0.005,0,0,"LINESTRING (-88.212658 41.583097, -88.224557 41.574095)",64.9,172.1,period-based
2415,820,818,0700_0800,1129.455,2.944,57.240,0.753,0,0,"LINESTRING (-88.212616 41.583078, -88.214998 41.624495)",597.5,532.0,period-based
2416,820,819,0700_0800,1048.525,2.843,57.926,0.699,0,0,"LINESTRING (-88.212642 41.583050, -88.159056 41.583050)",655.3,393.2,period-based
2417,820,830,0700_0800,150.000,3.054,59.927,0.300,0,0,"LINESTRING (-88.212668 41.583075, -88.211477 41.538057)",71.4,78.6,period-based
2418,820,869,0700_0800,492.341,4.449,59.896,0.328,0,0,"LINESTRING (-88.212636 41.583102, -88.295992 41.601109)",339.7,152.7,period-based
2419,821,275,0700_0800,820.147,0.863,60.000,0.017,0,0,"LINESTRING (-88.041183 41.629916, -88.053086 41.620913)",1063.4,-243.3,period-based
2420,821,815,0700_0800,3613.151,4.848,36.266,1.445,0,0,"LINESTRING (-88.041141 41.629896, -88.043523 41.673114)",1923.6,1689.6,period-based
2421,821,822,0700_0800,1296.814,3.069,58.450,0.648,0,0,"LINESTRING (-88.041167 41.629921, -88.099516 41.629021)",677.4,619.4,period-based
2422,821,823,0700_0800,1969.342,2.954,59.476,0.492,0,0,"LINESTRING (-88.041193 41.629895, -88.041193 41.586678)",1452.0,517.4,period-based
2423,821,826,0700_0800,1678.662,3.023,58.225,0.671,0,0,"LINESTRING (-88.041166 41.629869, -87.984008 41.632570)",1242.2,436.4,period-based
2424,822,276,0700_0800,449.780,0.863,60.000,0.009,0,0,"LINESTRING (-88.099532 41.629016, -88.111436 41.620012)",317.0,132.7,period-based
2425,822,470,0700_0800,213.038,3.197,59.981,0.213,0,0,"LINESTRING (-88.099521 41.629021, -88.160252 41.618216)",192.7,20.3,period-based
2426,822,816,0700_0800,3291.611,4.249,41.357,1.317,0,0,"LINESTRING (-88.099490 41.628996, -88.100681 41.672213)",1957.9,1333.7,period-based
2427,822,821,0700_0800,904.531,3.008,59.626,0.452,0,0,"LINESTRING (-88.099516 41.628969, -88.041167 41.629869)",578.6,325.9,period-based
2428,822,824,0700_0800,945.983,3.012,59.553,0.473,0,0,"LINESTRING (-88.099542 41.628994, -88.098351 41.584876)",700.2,245.8,period-based
2429,823,277,0700_0800,959.937,0.863,60.000,0.019,0,0,"LINESTRING (-88.041183 41.586699, -88.053086 41.577696)",1110.3,-150.4,period-based
2430,823,821,0700_0800,4652.346,3.732,47.077,1.163,0,0,"LINESTRING (-88.041141 41.586678, -88.041141 41.629895)",2751.5,1900.8,period-based
2431,823,824,0700_0800,903.466,2.949,59.628,0.452,0,0,"LINESTRING (-88.041168 41.586704, -88.098326 41.584903)",565.6,337.8,period-based
2432,823,828,0700_0800,1024.426,2.934,59.878,0.341,0,0,"LINESTRING (-88.041167 41.586652, -87.984009 41.586652)",437.9,586.5,period-based
2433,823,833,0700_0800,1819.789,2.988,58.806,0.607,0,0,"LINESTRING (-88.041193 41.586677, -88.040002 41.543459)",1642.4,177.4,period-based
2434,824,278,0700_0800,979.080,0.863,60.000,0.020,0,0,"LINESTRING (-88.098341 41.584898, -88.110245 41.575895)",998.5,-19.4,period-based
2435,824,469,0700_0800,196.826,3.541,60.000,0.066,0,0,"LINESTRING (-88.098329 41.584903, -88.166205 41.574999)",157.2,39.6,period-based
2436,824,822,0700_0800,1970.581,3.412,52.569,0.985,0,0,"LINESTRING (-88.098299 41.584878, -88.099490 41.628996)",1351.3,619.3,period-based
2437,824,823,0700_0800,1129.018,2.975,59.100,0.565,0,0,"LINESTRING (-88.098324 41.584851, -88.041166 41.586652)",740.7,388.3,period-based
2438,824,834,0700_0800,1138.267,3.051,59.998,0.126,0,0,"LINESTRING (-88.098351 41.584876, -88.097161 41.539857)",879.9,258.3,period-based
2439,825,279,0700_0800,665.612,0.863,60.000,0.013,0,0,"LINESTRING (-87.928057 41.633518, -87.939957 41.624514)",584.3,81.3,period-based
2440,825,638,0700_0800,2623.900,24.607,7.398,2.624,0,0,"LINESTRING (-87.928020 41.633513, -87.957790 41.672228)",1320.9,1303.0,period-based
2441,825,649,0700_0800,1608.411,3.655,50.071,1.072,0,0,"LINESTRING (-87.928041 41.633471, -87.868501 41.633471)",1216.3,392.1,period-based
2442,825,826,0700_0800,772.951,2.877,59.800,0.386,0,0,"LINESTRING (-87.928041 41.633523, -87.984009 41.632622)",533.1,239.9,period-based
2443,825,827,0700_0800,1576.129,5.874,31.158,1.576,0,0,"LINESTRING (-87.928067 41.633496, -87.926876 41.588477)",286.0,1290.2,period-based
2444,826,280,0700_0800,436.443,0.863,60.000,0.009,0,0,"LINESTRING (-87.984025 41.632617, -87.995927 41.623613)",258.9,177.5,period-based
2445,826,638,0700_0800,3320.133,13.805,13.042,2.213,0,0,"LINESTRING (-87.983987 41.632582, -87.957789 41.672198)",1595.9,1724.2,period-based
2446,826,821,0700_0800,1654.329,3.018,58.323,0.662,0,0,"LINESTRING (-87.984010 41.632622, -88.041168 41.629921)",1119.4,534.9,period-based
2447,826,825,0700_0800,322.937,2.868,59.994,0.161,0,0,"LINESTRING (-87.984009 41.632570, -87.928041 41.633471)",355.6,-32.6,period-based
2448,826,828,0700_0800,449.000,3.112,59.977,0.225,0,0,"LINESTRING (-87.984035 41.632596, -87.984035 41.586678)",109.7,339.3,period-based
2449,827,281,0700_0800,419.000,0.863,60.000,0.008,0,0,"LINESTRING (-87.926866 41.588499, -87.938767 41.579496)",165.1,253.9,period-based
2450,827,651,0700_0800,982.867,3.341,52.632,0.983,0,0,"LINESTRING (-87.926849 41.588452, -87.869691 41.590253)",827.2,155.7,period-based
2451,827,825,0700_0800,1907.777,9.112,20.087,1.908,0,0,"LINESTRING (-87.926824 41.588479, -87.928015 41.633498)",532.4,1375.3,period-based
2452,827,828,0700_0800,1232.648,2.994,58.729,0.616,0,0,"LINESTRING (-87.926851 41.588504, -87.984010 41.586704)",509.6,723.0,period-based
2453,827,837,0700_0800,1200.090,2.890,59.526,0.480,0,0,"LINESTRING (-87.926876 41.588477, -87.925685 41.546160)",496.2,703.9,period-based
2454,828,282,0700_0800,275.000,0.863,60.000,0.006,0,0,"LINESTRING (-87.984025 41.586699, -87.995927 41.577696)",73.9,201.1,period-based
2455,828,823,0700_0800,1751.845,2.979,58.971,0.584,0,0,"LINESTRING (-87.984009 41.586704, -88.041167 41.586704)",701.1,1050.7,period-based
2456,828,826,0700_0800,1725.000,3.369,55.401,0.863,0,0,"LINESTRING (-87.983983 41.586678, -87.983983 41.632596)",377.3,1347.7,period-based
2457,828,827,0700_0800,337.059,2.931,59.993,0.169,0,0,"LINESTRING (-87.984008 41.586652, -87.926849 41.588452)",244.3,92.8,period-based
2458,828,838,0700_0800,726.367,4.792,35.969,1.453,0,0,"LINESTRING (-87.984035 41.586676, -87.980462 41.544358)",299.5,426.8,period-based
2459,829,283,0700_0800,1465.573,0.863,60.000,0.030,0,0,"LINESTRING (-88.154309 41.539879, -88.166207 41.530874)",1505.1,-39.6,period-based
2460,829,457,0700_0800,607.127,3.113,58.802,0.607,0,0,"LINESTRING (-88.154318 41.539865, -88.166226 41.495748)",404.2,202.9,period-based
2461,829,468,0700_0800,117.520,1.666,60.000,0.047,0,0,"LINESTRING (-88.154301 41.539883, -88.184071 41.529979)",204.6,-87.1,period-based
2462,829,819,0700_0800,2692.288,3.224,54.680,0.897,0,0,"LINESTRING (-88.154267 41.539861, -88.159030 41.583079)",1784.5,907.8,period-based
2463,829,834,0700_0800,2468.656,2.933,59.895,0.329,0,0,"LINESTRING (-88.154293 41.539832, -88.097135 41.539832)",2015.7,453.0,period-based
2464,830,284,0700_0800,421.000,0.863,60.000,0.009,0,0,"LINESTRING (-88.211467 41.538079, -88.223367 41.529074)",340.0,81.0,period-based
2465,830,468,0700_0800,1575.813,1.542,58.612,0.630,0,0,"LINESTRING (-88.211458 41.538033, -88.184070 41.529929)",579.8,996.1,period-based
2466,830,820,0700_0800,191.083,3.060,59.809,0.382,0,0,"LINESTRING (-88.211425 41.538059, -88.212616 41.583077)",123.4,67.7,period-based
2467,830,832,0700_0800,295.631,2.920,58.920,0.591,0,0,"LINESTRING (-88.211477 41.538058, -88.211477 41.495741)",167.4,128.2,period-based
2468,830,872,0700_0800,206.000,4.498,60.000,0.069,0,0,"LINESTRING (-88.211458 41.538083, -88.293624 41.514673)",34.1,171.9,period-based
2469,831,285,0700_0800,754.219,0.863,60.000,0.015,0,0,"LINESTRING (-88.153118 41.497562, -88.165017 41.488558)",827.1,-72.9,period-based
2470,831,457,0700_0800,1164.893,0.870,47.014,1.165,0,0,"LINESTRING (-88.153106 41.497567, -88.166205 41.495767)",910.7,254.2,period-based
2471,831,836,0700_0800,366.852,2.998,59.837,0.367,0,0,"LINESTRING (-88.153102 41.497515, -88.094753 41.498416)",371.5,-4.6,period-based
2472,831,845,0700_0800,311.589,4.523,59.915,0.312,0,0,"LINESTRING (-88.153126 41.497551, -88.178133 41.433625)",341.5,-29.9,period-based
2473,832,286,0700_0800,251.452,0.863,60.000,0.005,0,0,"LINESTRING (-88.211467 41.495762, -88.223367 41.486757)",202.6,48.9,period-based
2474,832,459,0700_0800,379.632,1.274,59.988,0.190,0,0,"LINESTRING (-88.211475 41.495751, -88.218620 41.477743)",213.7,165.9,period-based
2475,832,830,0700_0800,520.613,3.372,51.007,1.041,0,0,"LINESTRING (-88.211425 41.495741, -88.211425 41.538058)",244.1,276.6,period-based
2476,832,872,0700_0800,163.000,4.400,60.000,0.082,0,0,"LINESTRING (-88.211445 41.495766, -88.293611 41.514673)",81.0,82.0,period-based
2477,833,287,0700_0800,3134.250,0.863,60.000,0.063,0,0,"LINESTRING (-88.039992 41.543481, -88.051896 41.534475)",3088.2,46.0,period-based
2478,833,455,0700_0800,565.970,2.146,59.989,0.189,0,0,"LINESTRING (-88.040001 41.543469, -88.050718 41.512856)",337.7,228.2,period-based
2479,833,823,0700_0800,2952.485,3.341,52.598,0.984,0,0,"LINESTRING (-88.039950 41.543461, -88.041141 41.586679)",2171.7,780.8,period-based
2480,833,834,0700_0800,3425.555,2.943,59.898,0.326,0,0,"LINESTRING (-88.039978 41.543486, -88.097137 41.539884)",2930.5,495.0,period-based
2481,833,838,0700_0800,1411.310,3.164,57.848,0.706,0,0,"LINESTRING (-88.039976 41.543434, -87.980436 41.544334)",1343.0,68.3,period-based
2482,834,288,0700_0800,5513.635,0.863,59.999,0.111,0,0,"LINESTRING (-88.097151 41.539879, -88.109048 41.530874)",5003.7,510.0,period-based
2483,834,456,0700_0800,2845.786,1.990,59.362,0.517,0,0,"LINESTRING (-88.097159 41.539867, -88.107876 41.511956)",2391.8,454.0,period-based
2484,834,824,0700_0800,1930.888,3.052,59.981,0.215,0,0,"LINESTRING (-88.097109 41.539859, -88.098299 41.584878)",1528.8,402.1,period-based
2485,834,829,0700_0800,2428.098,2.933,59.901,0.324,0,0,"LINESTRING (-88.097135 41.539884, -88.154293 41.539884)",1825.1,603.0,period-based
2486,834,833,0700_0800,3175.483,2.942,59.925,0.302,0,0,"LINESTRING (-88.097133 41.539832, -88.039974 41.543434)",2833.4,342.0,period-based
2487,835,289,0700_0800,1087.852,0.863,60.000,0.022,0,0,"LINESTRING (-88.037611 41.498463, -88.049508 41.489458)",1098.4,-10.6,period-based
2488,835,455,0700_0800,1416.818,1.193,59.556,0.472,0,0,"LINESTRING (-88.037576 41.498460, -88.050674 41.512865)",561.5,855.4,period-based
2489,835,836,0700_0800,918.422,2.928,59.995,0.153,0,0,"LINESTRING (-88.037595 41.498468, -88.094753 41.498468)",850.2,68.2,period-based
2490,835,840,0700_0800,1616.449,2.954,59.593,0.462,0,0,"LINESTRING (-88.037594 41.498416, -87.980435 41.501117)",1031.2,585.2,period-based
2491,835,846,0700_0800,462.877,4.385,59.919,0.309,0,0,"LINESTRING (-88.037619 41.498453, -88.065007 41.437228)",218.5,244.4,period-based
