agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,geometry
493,8,19,0,p,AM,1.620888860096597,0,85915.96684139385,9.0,8;16;17;19,22;49;53,"LINESTRING ( ,  ,  ,  )"
494,8,19,1,p,AM,0.8291111399034023,0,4055144.645476689,13.0,8;7;18;20;19,20;18;56;61,"LINESTRING ( ,  ,  ,  ,  )"
495,8,19,2,p,AM,0,0,240917.2186457949,20.0,8;7;18;20;22;15;19,20;18;56;63;67;45,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
496,8,20,0,p,AM,0,0,152895.51266503855,9.0,8;7;18;20,20;18;56,"LINESTRING ( ,  ,  ,  )"
497,8,20,1,p,AM,0,0,26.020155627933185,26.0,8;9;10;15;19;20,21;25;28;45;59,"LINESTRING ( ,  ,  ,  ,  ,  )"
498,8,20,2,p,AM,0,0,92101.99042239887,32.0,8;6;5;4;3;12;13;24;21;20,19;15;11;8;7;37;39;75;64,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
499,8,20,3,p,AM,7.65,0,393472.7870681159,12.0,8;16;18;20,22;50;56,"LINESTRING ( ,  ,  ,  )"
500,8,21,0,p,AM,0,0,421781.96227030427,15.0,8;7;18;20;21,20;18;56;62,"LINESTRING ( ,  ,  ,  ,  )"
501,8,21,1,p,AM,0,0,24.0,24.0,8;9;10;15;22;21,21;25;28;46;69,"LINESTRING ( ,  ,  ,  ,  ,  )"
502,8,21,2,p,AM,0,0,82730.4880867579,26.0,8;6;5;4;3;12;13;24;21,19;15;11;8;7;37;39;75,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
503,8,21,3,p,AM,0,0,240912.0631944648,16.0,8;7;18;20;22;21,20;18;56;63;69,"LINESTRING ( ,  ,  ,  ,  ,  )"
504,8,21,4,p,AM,2.0,0,662359.2366733816,18.0,8;16;18;20;21,22;50;56;62,"LINESTRING ( ,  ,  ,  ,  )"
505,8,22,0,p,AM,0,0,240910.0631944648,14.0,8;7;18;20;22,20;18;56;63,"LINESTRING ( ,  ,  ,  ,  )"
506,8,22,1,p,AM,0,0,22.0,22.0,8;9;10;15;22,21;25;28;46,"LINESTRING ( ,  ,  ,  ,  )"
507,8,22,2,p,AM,0,0,87473.07598349696,29.0,8;6;5;4;3;12;13;24;23;22,19;15;11;8;7;37;39;76;72,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
508,8,22,3,p,AM,2.4999999999999996,0,662489.9002273622,20.0,8;16;18;20;21;22,22;50;56;62;65,"LINESTRING ( ,  ,  ,  ,  ,  )"
509,8,23,0,p,AM,0,0,240914.0631944648,18.0,8;7;18;20;22;23,20;18;56;63;70,"LINESTRING ( ,  ,  ,  ,  ,  )"
510,8,23,1,p,AM,0,0,26.0,26.0,8;9;10;15;22;23,21;25;28;46;70,"LINESTRING ( ,  ,  ,  ,  ,  )"
511,8,23,2,p,AM,0.6,0,87437.68200886153,25.0,8;6;5;4;3;12;13;24;23,19;15;11;8;7;37;39;76,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
512,8,24,0,p,AM,0,0,487356.5549440658,18.0,8;7;18;20;21;24,20;18;56;62;66,"LINESTRING ( ,  ,  ,  ,  ,  )"
513,8,24,1,p,AM,0,0,28.9416092197838,28.0,8;9;10;15;22;23;24,21;25;28;46;70;73,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
514,8,24,2,p,AM,0,0,73694.9276159184,23.0,8;6;5;4;3;12;13;24,19;15;11;8;7;37;39,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
515,8,24,3,p,AM,0,0,306486.6558682263,19.0,8;7;18;20;22;21;24,20;18;56;63;69;66,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
516,8,24,4,p,AM,0.7,0,727933.8293471432,21.0,8;16;18;20;21;24,22;50;56;62;66,"LINESTRING ( ,  ,  ,  ,  ,  )"
517,9,10,0,p,AM,0,0,3.0,3.0,9;10,25,"LINESTRING ( ,  )"
518,9,10,1,p,AM,0,0,4095715.273161936,32.0,9;8;7;18;20;19;15;10,24;20;18;56;61;57;43,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
519,9,10,2,p,AM,22.4,0,133592.86883171916,42.0,9;5;4;3;12;13;24;21;20;18;16;10,23;11;8;7;37;39;75;64;60;55;48,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
520,9,11,0,p,AM,0,0,8.001074592657762,8.0,9;10;11,25;27,"LINESTRING ( ,  ,  )"
521,9,11,1,p,AM,11.199999999999998,0,4324899.575915354,35.0,9;8;7;18;20;19;15;14;11,24;20;18;56;61;57;44;40,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
522,9,11,2,p,AM,0,0,8717.266529147031,13.0,9;5;4;11,23;11;10,"LINESTRING ( ,  ,  ,  )"
523,9,12,0,p,AM,0,0,14.131425363301238,14.0,9;10;11;12,25;27;33,"LINESTRING ( ,  ,  ,  )"
524,9,12,1,p,AM,5.999999999999999,0,42511.857459273066,15.0,9;5;4;3;12,23;11;8;7,"LINESTRING ( ,  ,  ,  ,  )"
525,9,12,2,p,AM,0,0,22963.892069980335,28.0,9;5;6;2;1;3;12,23;12;14;3;2;7,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
526,9,13,0,p,AM,0,0,488.290876429983,17.0,9;10;11;12;13,25;27;33;37,"LINESTRING ( ,  ,  ,  ,  )"
527,9,13,1,p,AM,5.099999999999999,0,42986.01691033975,18.0,9;5;4;3;12;13,23;11;8;7;37,"LINESTRING ( ,  ,  ,  ,  ,  )"
528,9,14,0,p,AM,0,0,12.549111817839098,12.0,9;10;11;14,25;27;34,"LINESTRING ( ,  ,  ,  )"
529,9,14,1,p,AM,0,0,4172634.066302821,31.0,9;8;7;18;20;19;15;14,24;20;18;56;61;57;44,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
530,9,14,2,p,AM,0,0,93717.67767962243,14.0,9;10;15;14,25;28;44,"LINESTRING ( ,  ,  ,  )"
531,9,14,3,p,AM,0,0,25.078249121105625,20.0,9;10;15;22;23;14,25;28;46;70;71,"LINESTRING ( ,  ,  ,  ,  ,  )"
532,9,14,4,p,AM,3.0,0,94141.71432585872,28.0,9;5;4;3;12;13;24;23;14,23;11;8;7;37;39;76;71,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
533,9,15,0,p,AM,0,0,9.0,9.0,9;10;15,25;28,"LINESTRING ( ,  ,  )"
534,9,15,1,p,AM,0,0,4078925.3886231985,26.0,9;8;7;18;20;19;15,24;20;18;56;61;57,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
535,9,15,2,p,AM,4.950000000000001,0,94172.1653470752,31.0,9;5;4;3;12;13;24;23;22;15,23;11;8;7;37;39;76;72;67,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
536,9,16,0,p,AM,0,0,7.0,7.0,9;10;16,25;29,"LINESTRING ( ,  ,  )"
537,9,16,1,p,AM,0,0,355.5813844962282,18.0,9;8;7;18;16,24;20;18;55,"LINESTRING ( ,  ,  ,  ,  )"
538,9,16,2,p,AM,0,0,130.0712128352995,23.0,9;10;15;19;20;18;16,25;28;45;59;60;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
539,9,16,3,p,AM,0,0,98910.99554748232,38.0,9;5;4;3;12;13;24;21;20;18;16,23;11;8;7;37;39;75;64;60;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
540,9,16,4,p,AM,13.299999999999997,0,102700.44593135685,16.0,9;5;6;8;16,23;12;16;22,"LINESTRING ( ,  ,  ,  ,  )"
541,9,16,5,p,AM,0,0,85999.22702361069,15.0,9;8;16,24;22,"LINESTRING ( ,  ,  )"
542,9,17,0,p,AM,0,0,16.829756421980484,9.0,9;10;16;17,25;29;49,"LINESTRING ( ,  ,  ,  )"
543,9,17,1,p,AM,2.7,0,132025371.34546706,40.0,9;8;7;18;20;19;15;10;17,24;20;18;56;61;57;43;30,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
544,9,17,2,p,AM,0,0,14.020155627933185,14.0,9;10;15;19;17,25;28;45;58,"LINESTRING ( ,  ,  ,  ,  )"
545,9,18,0,p,AM,0,0,154842.92832381985,10.0,9;10;16;18,25;29;50,"LINESTRING ( ,  ,  ,  )"
546,9,18,1,p,AM,0,0,257.88094435323035,15.0,9;8;7;18,24;20;18,"LINESTRING ( ,  ,  ,  )"
547,9,18,2,p,AM,0,0,32.3707726923016,20.0,9;10;15;19;20;18,25;28;45;59;60,"LINESTRING ( ,  ,  ,  ,  ,  )"
548,9,18,3,p,AM,1.9,0,98813.29510733933,35.0,9;5;4;3;12;13;24;21;20;18,23;11;8;7;37;39;75;64;60,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
549,9,18,4,p,AM,0,0,16959.099852099396,16.0,9;5;6;8;7;18,23;12;16;20;18,"LINESTRING ( ,  ,  ,  ,  ,  )"
550,9,19,0,p,AM,0,0,18.837298673477477,11.0,9;10;16;17;19,25;29;49;53,"LINESTRING ( ,  ,  ,  ,  )"
551,9,19,1,p,AM,1.2000000000000004,0,4055239.7429575794,23.0,9;8;7;18;20;19,24;20;18;56;61,"LINESTRING ( ,  ,  ,  ,  ,  )"
552,9,19,2,p,AM,0,0,12.020155627933185,12.0,9;10;15;19,25;28;45,"LINESTRING ( ,  ,  ,  )"
553,9,20,0,p,AM,0,0,307575.6575253955,14.0,9;10;16;18;20,25;29;50;56,"LINESTRING ( ,  ,  ,  ,  )"
554,9,20,1,p,AM,0,0,152990.61014592886,19.0,9;8;7;18;20,24;20;18;56,"LINESTRING ( ,  ,  ,  ,  )"
555,9,20,2,p,AM,2.7,0,98796.94449027495,31.0,9;5;4;3;12;13;24;21;20,23;11;8;7;37;39;75;64,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
556,9,21,0,p,AM,0,0,14.0,14.0,9;10;15;22;21,25;28;46;69,"LINESTRING ( ,  ,  ,  ,  )"
557,9,21,1,p,AM,0,0,421877.05975119455,25.0,9;8;7;18;20;21,24;20;18;56;62,"LINESTRING ( ,  ,  ,  ,  ,  )"
558,9,21,2,p,AM,0.9,0,89425.44215463399,25.0,9;5;4;3;12;13;24;21,23;11;8;7;37;39;75,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
559,9,22,0,p,AM,0,0,12.0,12.0,9;10;15;22,25;28;46,"LINESTRING ( ,  ,  ,  )"
560,9,22,1,p,AM,0,0,241005.16067535512,24.0,9;8;7;18;20;22,24;20;18;56;63,"LINESTRING ( ,  ,  ,  ,  ,  )"
561,9,22,2,p,AM,2.0999999999999996,0,94168.03005137305,28.0,9;5;4;3;12;13;24;23;22,23;11;8;7;37;39;76;72,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
562,9,23,0,p,AM,0,0,111.50031325929368,16.0,9;10;11;14;23,25;27;34;42,"LINESTRING ( ,  ,  ,  ,  )"
563,9,23,1,p,AM,0,0,16.0,16.0,9;10;15;22;23,25;28;46;70,"LINESTRING ( ,  ,  ,  ,  )"
564,9,23,2,p,AM,1.0,0,94132.63607673762,24.0,9;5;4;3;12;13;24;23,23;11;8;7;37;39;76,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
565,9,24,0,p,AM,0,0,65588.59267376155,17.0,9;10;15;22;21;24,25;28;46;69;66,"LINESTRING ( ,  ,  ,  ,  ,  )"
566,9,24,1,p,AM,0,0,18.9416092197838,18.0,9;10;15;22;23;24,25;28;46;70;73,"LINESTRING ( ,  ,  ,  ,  ,  )"
567,9,24,2,p,AM,0.5,0,80389.88168379448,22.0,9;5;4;3;12;13;24,23;11;8;7;37;39,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
568,10,11,0,p,AM,0,0,5.001074592657761,5.0,10;11,27,"LINESTRING ( ,  )"
569,10,11,1,p,AM,38.0,0,153687610.71261007,33.0,10;17;16;18;20;19;15;14;11,30;52;50;56;61;57;44;40,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
570,10,11,2,p,AM,0,0,9046.349853999951,16.0,10;9;5;4;11,26;23;11;10,"LINESTRING ( ,  ,  ,  ,  )"
571,10,12,0,p,AM,0,0,11.131425363301238,11.0,10;11;12,27;33,"LINESTRING ( ,  ,  )"
572,10,12,1,p,AM,20.0,0,42840.94078412599,18.0,10;9;5;4;3;12,26;23;11;8;7,"LINESTRING ( ,  ,  ,  ,  ,  )"
573,10,12,2,p,AM,0,0,23292.975394833255,31.0,10;9;5;6;2;1;3;12,26;23;12;14;3;2;7,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
574,10,13,0,p,AM,0,0,485.290876429983,14.0,10;11;12;13,27;33;37,"LINESTRING ( ,  ,  ,  )"
575,10,13,1,p,AM,16.15,0,43315.10023519267,21.0,10;9;5;4;3;12;13,26;23;11;8;7;37,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
576,10,14,0,p,AM,0,0,9.549111817839098,9.0,10;11;14,27;34,"LINESTRING ( ,  ,  )"
577,10,14,1,p,AM,12.599999999999998,0,153535345.20299754,29.0,10;17;16;18;20;19;15;14,30;52;50;56;61;57;44,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
578,10,14,2,p,AM,0,0,93714.67767962243,11.0,10;15;14,28;44,"LINESTRING ( ,  ,  )"
579,10,14,3,p,AM,0,0,22.078249121105625,17.0,10;15;22;23;14,28;46;70;71,"LINESTRING ( ,  ,  ,  ,  )"
580,10,14,4,p,AM,0,0,51640.98829194896,24.0,10;11;12;13;24;23;14,27;33;37;39;76;71,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
581,10,15,0,p,AM,0,0,6.0,6.0,10;15,28,"LINESTRING ( ,  )"
582,10,15,1,p,AM,25.999999999999993,0,153441636.5253179,24.0,10;17;16;18;20;19;15,30;52;50;56;61;57,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
583,10,15,2,p,AM,0,0,51671.43931316545,27.0,10;11;12;13;24;23;22;15,27;33;37;39;76;72;67,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
584,10,16,0,p,AM,0,0,4.0,4.0,10;16,29,"LINESTRING ( ,  )"
585,10,16,1,p,AM,41.8,0,149208133.08931524,10.0,10;17;16,30;52,"LINESTRING ( ,  ,  )"
586,10,16,2,p,AM,0,0,127.0712128352995,20.0,10;15;19;20;18;16,28;45;59;60;55,"LINESTRING ( ,  ,  ,  ,  ,  )"
587,10,16,3,p,AM,0,0,56410.269513572566,34.0,10;11;12;13;24;21;20;18;16,27;33;37;39;75;64;60;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
588,10,16,4,p,AM,0,0,103029.52925620977,19.0,10;9;5;6;8;16,26;23;12;16;22,"LINESTRING ( ,  ,  ,  ,  ,  )"
589,10,16,5,p,AM,0,0,684.6647093491486,21.0,10;9;8;7;18;16,26;24;20;18;55,"LINESTRING ( ,  ,  ,  ,  ,  )"
590,10,16,6,p,AM,0,0,86328.31034846361,18.0,10;9;8;16,26;24;22,"LINESTRING ( ,  ,  ,  )"
591,10,17,0,p,AM,0,0,13.829756421980484,6.0,10;16;17,29;49,"LINESTRING ( ,  ,  )"
592,10,17,1,p,AM,19.5,0,127929656.07230513,8.0,10;17,30,"LINESTRING ( ,  )"
593,10,17,2,p,AM,0,0,11.020155627933185,11.0,10;15;19;17,28;45;58,"LINESTRING ( ,  ,  ,  )"
594,10,18,0,p,AM,0,0,154839.92832381985,7.0,10;16;18,29;50,"LINESTRING ( ,  ,  )"
595,10,18,1,p,AM,6.649999999999999,0,149362969.01763907,13.0,10;17;16;18,30;52;50,"LINESTRING ( ,  ,  ,  )"
596,10,18,2,p,AM,0,0,29.3707726923016,17.0,10;15;19;20;18,28;45;59;60,"LINESTRING ( ,  ,  ,  ,  )"
597,10,18,3,p,AM,0,0,56312.56907342957,31.0,10;11;12;13;24;21;20;18,27;33;37;39;75;64;60,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
598,10,18,4,p,AM,0,0,17288.183176952316,19.0,10;9;5;6;8;7;18,26;23;12;16;20;18,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
599,10,18,5,p,AM,0,0,586.9642692061507,18.0,10;9;8;7;18,26;24;20;18,"LINESTRING ( ,  ,  ,  ,  )"
600,10,19,0,p,AM,0,0,15.837298673477477,8.0,10;16;17;19,29;49;53,"LINESTRING ( ,  ,  ,  )"
601,10,19,1,p,AM,10.8,0,153417950.8796523,21.0,10;17;16;18;20;19,30;52;50;56;61,"LINESTRING ( ,  ,  ,  ,  ,  )"
602,10,19,2,p,AM,0,0,9.020155627933185,9.0,10;15;19,28;45,"LINESTRING ( ,  ,  )"
603,10,19,3,p,AM,0,0,51674.45946879338,30.0,10;11;12;13;24;23;22;15;19,27;33;37;39;76;72;67;45,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
604,10,20,0,p,AM,0,0,307572.6575253955,11.0,10;16;18;20,29;50;56,"LINESTRING ( ,  ,  ,  )"
605,10,20,1,p,AM,16.249999999999996,0,149515701.74684066,17.0,10;17;16;18;20,30;52;50;56,"LINESTRING ( ,  ,  ,  ,  )"
606,10,20,2,p,AM,0,0,56296.2184563652,27.0,10;11;12;13;24;21;20,27;33;37;39;75;64,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
607,10,20,3,p,AM,0,0,153319.69347078179,22.0,10;9;8;7;18;20,26;24;20;18;56,"LINESTRING ( ,  ,  ,  ,  ,  )"
608,10,21,0,p,AM,0,0,11.0,11.0,10;15;22;21,28;46;69,"LINESTRING ( ,  ,  ,  )"
609,10,21,1,p,AM,3.6,0,149784588.1964459,23.0,10;17;16;18;20;21,30;52;50;56;62,"LINESTRING ( ,  ,  ,  ,  ,  )"
610,10,21,2,p,AM,0,0,46924.716120724224,21.0,10;11;12;13;24;21,27;33;37;39;75,"LINESTRING ( ,  ,  ,  ,  ,  )"
611,10,22,0,p,AM,0,0,9.0,9.0,10;15;22,28;46,"LINESTRING ( ,  ,  )"
612,10,22,1,p,AM,7.799999999999998,0,149603716.29737008,22.0,10;17;16;18;20;22,30;52;50;56;63,"LINESTRING ( ,  ,  ,  ,  ,  )"
613,10,22,2,p,AM,0,0,51667.30401746329,24.0,10;11;12;13;24;23;22,27;33;37;39;76;72,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
614,10,23,0,p,AM,0,0,108.50031325929368,13.0,10;11;14;23,27;34;42,"LINESTRING ( ,  ,  ,  )"
615,10,23,1,p,AM,5.4,0,149863905.5435126,28.0,10;17;16;18;20;21;24;23,30;52;50;56;62;66;76,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
616,10,23,2,p,AM,0,0,13.0,13.0,10;15;22;23,28;46;70,"LINESTRING ( ,  ,  ,  )"
617,10,23,3,p,AM,0,0,51631.910042827854,20.0,10;11;12;13;24;23,27;33;37;39;76,"LINESTRING ( ,  ,  ,  ,  ,  )"
618,10,24,0,p,AM,0,0,65585.59267376155,14.0,10;15;22;21;24,28;46;69;66,"LINESTRING ( ,  ,  ,  ,  )"
619,10,24,1,p,AM,2.8000000000000003,0,149850162.78911966,26.0,10;17;16;18;20;21;24,30;52;50;56;62;66,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
620,10,24,2,p,AM,0,0,15.941609219783802,15.0,10;15;22;23;24,28;46;70;73,"LINESTRING ( ,  ,  ,  ,  )"
621,10,24,3,p,AM,0,0,37889.155649884706,18.0,10;11;12;13;24,27;33;37;39,"LINESTRING ( ,  ,  ,  ,  )"
622,11,12,0,p,AM,0,0,6.130350770643477,6.0,11;12,33,"LINESTRING ( ,  )"
623,11,12,1,p,AM,13.999999999999996,0,34279.75241529133,14.0,11;4;3;12,31;8;7,"LINESTRING ( ,  ,  ,  )"
624,11,12,2,p,AM,0,0,15939.63908010251,31.0,11;4;5;6;2;1;3;12,31;9;12;14;3;2;7,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
625,11,13,0,p,AM,0,0,480.28980183732523,9.0,11;12;13,33;37,"LINESTRING ( ,  ,  )"
626,11,13,1,p,AM,9.499999999999998,0,34753.911866358016,17.0,11;4;3;12;13,31;8;7;37,"LINESTRING ( ,  ,  ,  ,  )"
627,11,13,2,p,AM,0,0,110.52328632120296,14.0,11;14;23;24;13,34;42;73;74,"LINESTRING ( ,  ,  ,  ,  )"
628,11,14,0,p,AM,0,0,4.548037225181337,4.0,11;14,34,"LINESTRING ( ,  )"
629,11,14,1,p,AM,13.600000000000001,0,153681495.7465207,34.0,11;10;17;16;18;20;19;15;14,32;30;52;50;56;61;57;44,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
630,11,14,2,p,AM,0,0,51635.987217356305,19.0,11;12;13;24;23;14,33;37;39;76;71,"LINESTRING ( ,  ,  ,  ,  ,  )"
631,11,15,0,p,AM,0,0,9.548037225181336,9.0,11;14;15,34;41,"LINESTRING ( ,  ,  )"
632,11,15,1,p,AM,11.899999999999999,0,153587787.06884107,29.0,11;10;17;16;18;20;19;15,32;30;52;50;56;61;57,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
633,11,15,2,p,AM,0,0,494.7470101221764,22.0,11;4;5;9;10;15,31;9;13;25;28,"LINESTRING ( ,  ,  ,  ,  ,  )"
634,11,15,3,p,AM,0,0,51666.438238572795,22.0,11;12;13;24;23;22;15,33;37;39;76;72;67,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
635,11,15,4,p,AM,0,0,146156.5435231724,11.0,11;10;15,32;28,"LINESTRING ( ,  ,  )"
636,11,16,0,p,AM,0,0,146154.5435231724,9.0,11;10;16,32;29,"LINESTRING ( ,  ,  )"
637,11,16,1,p,AM,11.899999999999999,0,149354283.6328384,15.0,11;10;17;16,32;30;52,"LINESTRING ( ,  ,  ,  )"
638,11,16,2,p,AM,0,0,615.8182229574759,36.0,11;4;5;9;10;15;19;20;18;16,31;9;13;25;28;45;59;60;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
639,11,16,3,p,AM,0,0,56405.26843897991,29.0,11;12;13;24;21;20;18;16,33;37;39;75;64;60;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
640,11,16,4,p,AM,0,0,95676.19294147904,19.0,11;4;5;6;8;16,31;9;12;16;22,"LINESTRING ( ,  ,  ,  ,  ,  )"
641,11,16,5,p,AM,0,0,146835.20823252157,26.0,11;10;9;8;7;18;16,32;26;24;20;18;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
642,11,16,6,p,AM,0,0,232478.85387163603,23.0,11;10;9;8;16,32;26;24;22,"LINESTRING ( ,  ,  ,  ,  )"
643,11,17,0,p,AM,0,0,146164.37327959438,11.0,11;10;16;17,32;29;49,"LINESTRING ( ,  ,  ,  )"
644,11,17,1,p,AM,4.5,0,128075806.6158283,13.0,11;10;17,32;30,"LINESTRING ( ,  ,  )"
645,11,17,2,p,AM,0,0,499.7671657501096,27.0,11;4;5;9;10;15;19;17,31;9;13;25;28;45;58,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
646,11,17,3,p,AM,0,0,146161.56367880033,16.0,11;10;15;19;17,32;28;45;58,"LINESTRING ( ,  ,  ,  ,  )"
647,11,17,4,p,AM,0,0,14.568192853114521,14.0,11;14;15;19;17,34;41;45;58,"LINESTRING ( ,  ,  ,  ,  )"
648,11,18,0,p,AM,0,0,300990.47184699227,12.0,11;10;16;18,32;29;50,"LINESTRING ( ,  ,  ,  )"
649,11,18,1,p,AM,0.9000000000000001,0,149509119.56116223,18.0,11;10;17;16;18,32;30;52;50,"LINESTRING ( ,  ,  ,  ,  )"
650,11,18,2,p,AM,0,0,518.117782814478,33.0,11;4;5;9;10;15;19;20;18,31;9;13;25;28;45;59;60,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
651,11,18,3,p,AM,0,0,56307.567998836916,26.0,11;12;13;24;21;20;18,33;37;39;75;64;60,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
652,11,18,4,p,AM,0,0,9934.846862221575,19.0,11;4;5;6;8;7;18,31;9;12;16;20;18,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
653,11,18,5,p,AM,0,0,749.8380467472715,21.0,11;14;15;22;20;18,34;41;46;68;60,"LINESTRING ( ,  ,  ,  ,  ,  )"
654,11,18,6,p,AM,0,0,146737.50779237857,23.0,11;10;9;8;7;18,32;26;24;20;18,"LINESTRING ( ,  ,  ,  ,  ,  )"
655,11,18,7,p,AM,0,0,387314.78219545586,26.0,11;10;9;8;16;18,32;26;24;22;50,"LINESTRING ( ,  ,  ,  ,  ,  )"
656,11,19,0,p,AM,0,0,12.568192853114521,12.0,11;14;15;19,34;41;45,"LINESTRING ( ,  ,  ,  )"
657,11,19,1,p,AM,2.6,0,153564101.42317545,26.0,11;10;17;16;18;20;19,32;30;52;50;56;61,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
658,11,19,2,p,AM,0,0,497.7671657501096,25.0,11;4;5;9;10;15;19,31;9;13;25;28;45,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
659,11,19,3,p,AM,0,0,51669.45839420072,25.0,11;12;13;24;23;22;15;19,33;37;39;76;72;67;45,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
660,11,19,4,p,AM,0,0,146159.56367880033,14.0,11;10;15;19,32;28;45,"LINESTRING ( ,  ,  ,  )"
661,11,20,0,p,AM,0,0,16.56819285311452,16.0,11;14;15;19;20,34;41;45;59,"LINESTRING ( ,  ,  ,  ,  )"
662,11,20,1,p,AM,3.0,0,149661852.29036382,22.0,11;10;17;16;18;20,32;30;52;50;56,"LINESTRING ( ,  ,  ,  ,  ,  )"
663,11,20,2,p,AM,0,0,501.7671657501096,29.0,11;4;5;9;10;15;19;20,31;9;13;25;28;45;59,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
664,11,20,3,p,AM,0,0,56291.21738177254,22.0,11;12;13;24;21;20,33;37;39;75;64,"LINESTRING ( ,  ,  ,  ,  ,  )"
665,11,20,4,p,AM,0,0,733.4874296829031,17.0,11;14;15;22;20,34;41;46;68,"LINESTRING ( ,  ,  ,  ,  )"
666,11,20,5,p,AM,0,0,453723.2010485679,16.0,11;10;16;18;20,32;29;50;56,"LINESTRING ( ,  ,  ,  ,  )"
667,11,21,0,p,AM,0,0,9142.001318725937,13.0,11;14;23;24;21,34;42;73;75,"LINESTRING ( ,  ,  ,  ,  )"
668,11,21,1,p,AM,1.6000000000000003,0,149930738.73996907,28.0,11;10;17;16;18;20;21,32;30;52;50;56;62,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
669,11,21,2,p,AM,0,0,46919.71504613157,16.0,11;12;13;24;21,33;37;39;75,"LINESTRING ( ,  ,  ,  ,  )"
670,11,21,3,p,AM,0,0,14.548037225181336,14.0,11;14;15;22;21,34;41;46;69,"LINESTRING ( ,  ,  ,  ,  )"
671,11,22,0,p,AM,0,0,12.548037225181336,12.0,11;14;15;22,34;41;46,"LINESTRING ( ,  ,  ,  )"
672,11,22,1,p,AM,4.95,0,149749866.84089324,27.0,11;10;17;16;18;20;22,32;30;52;50;56;63,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
673,11,22,2,p,AM,0,0,47050.37860011213,18.0,11;12;13;24;21;22,33;37;39;75;65,"LINESTRING ( ,  ,  ,  ,  ,  )"
