agent_id,o_zone_id,d_zone_id,path_id,link_sequence,from_node_id,to_node_id,incidence
454,8,10,3,15,6,5,1
454,8,10,3,11,5,4,1
454,8,10,3,8,4,3,1
454,8,10,3,7,3,12,1
454,8,10,3,37,12,13,1
454,8,10,3,39,13,24,1
454,8,10,3,75,24,21,1
454,8,10,3,64,21,20,1
454,8,10,3,60,20,18,1
454,8,10,3,55,18,16,1
454,8,10,3,48,16,10,1
455,8,10,4,20,8,7,1
455,8,10,4,18,7,18,1
455,8,10,4,55,18,16,1
455,8,10,4,49,16,17,1
455,8,10,4,51,17,10,1
456,8,10,5,19,8,6,1
456,8,10,5,15,6,5,1
456,8,10,5,13,5,9,1
456,8,10,5,25,9,10,1
457,8,10,6,20,8,7,1
457,8,10,6,18,7,18,1
457,8,10,6,55,18,16,1
457,8,10,6,48,16,10,1
458,8,11,0,22,8,16,1
458,8,11,0,48,16,10,1
458,8,11,0,27,10,11,1
459,8,11,1,20,8,7,1
459,8,11,1,18,7,18,1
459,8,11,1,56,18,20,1
459,8,11,1,61,20,19,1
459,8,11,1,57,19,15,1
459,8,11,1,44,15,14,1
459,8,11,1,40,14,11,1
460,8,11,2,21,8,9,1
460,8,11,2,23,9,5,1
460,8,11,2,11,5,4,1
460,8,11,2,10,4,11,1
461,8,11,3,19,8,6,1
461,8,11,3,15,6,5,1
461,8,11,3,11,5,4,1
461,8,11,3,10,4,11,1
462,8,11,4,19,8,6,1
462,8,11,4,14,6,2,1
462,8,11,4,3,2,1,1
462,8,11,4,2,1,3,1
462,8,11,4,6,3,4,1
462,8,11,4,10,4,11,1
463,8,11,5,20,8,7,1
463,8,11,5,18,7,18,1
463,8,11,5,56,18,20,1
463,8,11,5,63,20,22,1
463,8,11,5,67,22,15,1
463,8,11,5,44,15,14,1
463,8,11,5,40,14,11,1
464,8,11,6,19,8,6,1
464,8,11,6,14,6,2,1
464,8,11,6,3,2,1,1
464,8,11,6,2,1,3,1
464,8,11,6,7,3,12,1
464,8,11,6,36,12,11,1
465,8,12,0,19,8,6,1
465,8,12,0,15,6,5,1
465,8,12,0,11,5,4,1
465,8,12,0,8,4,3,1
465,8,12,0,7,3,12,1
466,8,12,1,21,8,9,1
466,8,12,1,23,9,5,1
466,8,12,1,11,5,4,1
466,8,12,1,8,4,3,1
466,8,12,1,7,3,12,1
467,8,12,2,19,8,6,1
467,8,12,2,14,6,2,1
467,8,12,2,3,2,1,1
467,8,12,2,2,1,3,1
467,8,12,2,7,3,12,1
468,8,13,0,19,8,6,1
468,8,13,0,15,6,5,1
468,8,13,0,11,5,4,1
468,8,13,0,8,4,3,1
468,8,13,0,7,3,12,1
468,8,13,0,37,12,13,1
469,8,13,1,21,8,9,1
469,8,13,1,23,9,5,1
469,8,13,1,11,5,4,1
469,8,13,1,8,4,3,1
469,8,13,1,7,3,12,1
469,8,13,1,37,12,13,1
470,8,13,2,19,8,6,1
470,8,13,2,14,6,2,1
470,8,13,2,3,2,1,1
470,8,13,2,2,1,3,1
470,8,13,2,7,3,12,1
470,8,13,2,37,12,13,1
471,8,14,0,22,8,16,1
471,8,14,0,49,16,17,1
471,8,14,0,53,17,19,1
471,8,14,0,57,19,15,1
471,8,14,0,44,15,14,1
472,8,14,1,20,8,7,1
472,8,14,1,18,7,18,1
472,8,14,1,56,18,20,1
472,8,14,1,61,20,19,1
472,8,14,1,57,19,15,1
472,8,14,1,44,15,14,1
473,8,14,2,19,8,6,1
473,8,14,2,15,6,5,1
473,8,14,2,11,5,4,1
473,8,14,2,8,4,3,1
473,8,14,2,7,3,12,1
473,8,14,2,37,12,13,1
473,8,14,2,39,13,24,1
473,8,14,2,76,24,23,1
473,8,14,2,71,23,14,1
474,8,14,3,20,8,7,1
474,8,14,3,18,7,18,1
474,8,14,3,56,18,20,1
474,8,14,3,63,20,22,1
474,8,14,3,67,22,15,1
474,8,14,3,44,15,14,1
475,8,15,0,22,8,16,1
475,8,15,0,49,16,17,1
475,8,15,0,53,17,19,1
475,8,15,0,57,19,15,1
476,8,15,1,20,8,7,1
476,8,15,1,18,7,18,1
476,8,15,1,56,18,20,1
476,8,15,1,61,20,19,1
476,8,15,1,57,19,15,1
477,8,15,2,21,8,9,1
477,8,15,2,25,9,10,1
477,8,15,2,28,10,15,1
478,8,15,3,19,8,6,1
478,8,15,3,15,6,5,1
478,8,15,3,11,5,4,1
478,8,15,3,8,4,3,1
478,8,15,3,7,3,12,1
478,8,15,3,37,12,13,1
478,8,15,3,39,13,24,1
478,8,15,3,76,24,23,1
478,8,15,3,72,23,22,1
478,8,15,3,67,22,15,1
479,8,15,4,20,8,7,1
479,8,15,4,18,7,18,1
479,8,15,4,56,18,20,1
479,8,15,4,63,20,22,1
479,8,15,4,67,22,15,1
480,8,15,5,22,8,16,1
480,8,15,5,50,16,18,1
480,8,15,5,56,18,20,1
480,8,15,5,62,20,21,1
480,8,15,5,65,21,22,1
480,8,15,5,67,22,15,1
481,8,16,0,22,8,16,1
482,8,16,1,20,8,7,1
482,8,16,1,18,7,18,1
482,8,16,1,55,18,16,1
483,8,16,2,21,8,9,1
483,8,16,2,25,9,10,1
483,8,16,2,28,10,15,1
483,8,16,2,45,15,19,1
483,8,16,2,59,19,20,1
483,8,16,2,60,20,18,1
483,8,16,2,55,18,16,1
484,8,16,3,19,8,6,1
484,8,16,3,15,6,5,1
484,8,16,3,11,5,4,1
484,8,16,3,8,4,3,1
484,8,16,3,7,3,12,1
484,8,16,3,37,12,13,1
484,8,16,3,39,13,24,1
484,8,16,3,75,24,21,1
484,8,16,3,64,21,20,1
484,8,16,3,60,20,18,1
484,8,16,3,55,18,16,1
485,8,17,0,22,8,16,1
485,8,17,0,49,16,17,1
486,8,17,1,20,8,7,1
486,8,17,1,18,7,18,1
486,8,17,1,56,18,20,1
486,8,17,1,61,20,19,1
486,8,17,1,57,19,15,1
486,8,17,1,43,15,10,1
486,8,17,1,30,10,17,1
487,8,17,2,21,8,9,1
487,8,17,2,25,9,10,1
487,8,17,2,28,10,15,1
487,8,17,2,45,15,19,1
487,8,17,2,58,19,17,1
488,8,17,3,20,8,7,1
488,8,17,3,18,7,18,1
488,8,17,3,55,18,16,1
488,8,17,3,49,16,17,1
489,8,18,0,20,8,7,1
489,8,18,0,18,7,18,1
490,8,18,1,21,8,9,1
490,8,18,1,25,9,10,1
490,8,18,1,28,10,15,1
490,8,18,1,45,15,19,1
490,8,18,1,59,19,20,1
490,8,18,1,60,20,18,1
491,8,18,2,19,8,6,1
491,8,18,2,15,6,5,1
491,8,18,2,11,5,4,1
491,8,18,2,8,4,3,1
491,8,18,2,7,3,12,1
491,8,18,2,37,12,13,1
491,8,18,2,39,13,24,1
491,8,18,2,75,24,21,1
491,8,18,2,64,21,20,1
491,8,18,2,60,20,18,1
492,8,18,3,22,8,16,1
492,8,18,3,50,16,18,1
493,8,19,0,22,8,16,1
493,8,19,0,49,16,17,1
493,8,19,0,53,17,19,1
494,8,19,1,20,8,7,1
494,8,19,1,18,7,18,1
494,8,19,1,56,18,20,1
494,8,19,1,61,20,19,1
495,8,19,2,20,8,7,1
495,8,19,2,18,7,18,1
495,8,19,2,56,18,20,1
495,8,19,2,63,20,22,1
495,8,19,2,67,22,15,1
495,8,19,2,45,15,19,1
496,8,20,0,20,8,7,1
496,8,20,0,18,7,18,1
496,8,20,0,56,18,20,1
497,8,20,1,21,8,9,1
497,8,20,1,25,9,10,1
497,8,20,1,28,10,15,1
497,8,20,1,45,15,19,1
497,8,20,1,59,19,20,1
498,8,20,2,19,8,6,1
498,8,20,2,15,6,5,1
498,8,20,2,11,5,4,1
498,8,20,2,8,4,3,1
498,8,20,2,7,3,12,1
498,8,20,2,37,12,13,1
498,8,20,2,39,13,24,1
498,8,20,2,75,24,21,1
498,8,20,2,64,21,20,1
499,8,20,3,22,8,16,1
499,8,20,3,50,16,18,1
499,8,20,3,56,18,20,1
500,8,21,0,20,8,7,1
500,8,21,0,18,7,18,1
500,8,21,0,56,18,20,1
500,8,21,0,62,20,21,1
501,8,21,1,21,8,9,1
501,8,21,1,25,9,10,1
501,8,21,1,28,10,15,1
501,8,21,1,46,15,22,1
501,8,21,1,69,22,21,1
502,8,21,2,19,8,6,1
502,8,21,2,15,6,5,1
502,8,21,2,11,5,4,1
502,8,21,2,8,4,3,1
502,8,21,2,7,3,12,1
502,8,21,2,37,12,13,1
502,8,21,2,39,13,24,1
502,8,21,2,75,24,21,1
503,8,21,3,20,8,7,1
503,8,21,3,18,7,18,1
503,8,21,3,56,18,20,1
503,8,21,3,63,20,22,1
503,8,21,3,69,22,21,1
504,8,21,4,22,8,16,1
504,8,21,4,50,16,18,1
504,8,21,4,56,18,20,1
504,8,21,4,62,20,21,1
505,8,22,0,20,8,7,1
505,8,22,0,18,7,18,1
505,8,22,0,56,18,20,1
505,8,22,0,63,20,22,1
506,8,22,1,21,8,9,1
506,8,22,1,25,9,10,1
506,8,22,1,28,10,15,1
506,8,22,1,46,15,22,1
507,8,22,2,19,8,6,1
507,8,22,2,15,6,5,1
507,8,22,2,11,5,4,1
507,8,22,2,8,4,3,1
507,8,22,2,7,3,12,1
507,8,22,2,37,12,13,1
507,8,22,2,39,13,24,1
507,8,22,2,76,24,23,1
507,8,22,2,72,23,22,1
508,8,22,3,22,8,16,1
508,8,22,3,50,16,18,1
508,8,22,3,56,18,20,1
508,8,22,3,62,20,21,1
508,8,22,3,65,21,22,1
509,8,23,0,20,8,7,1
509,8,23,0,18,7,18,1
509,8,23,0,56,18,20,1
509,8,23,0,63,20,22,1
509,8,23,0,70,22,23,1
510,8,23,1,21,8,9,1
510,8,23,1,25,9,10,1
510,8,23,1,28,10,15,1
510,8,23,1,46,15,22,1
510,8,23,1,70,22,23,1
511,8,23,2,19,8,6,1
511,8,23,2,15,6,5,1
511,8,23,2,11,5,4,1
511,8,23,2,8,4,3,1
511,8,23,2,7,3,12,1
511,8,23,2,37,12,13,1
511,8,23,2,39,13,24,1
511,8,23,2,76,24,23,1
512,8,24,0,20,8,7,1
512,8,24,0,18,7,18,1
512,8,24,0,56,18,20,1
512,8,24,0,62,20,21,1
512,8,24,0,66,21,24,1
513,8,24,1,21,8,9,1
513,8,24,1,25,9,10,1
513,8,24,1,28,10,15,1
513,8,24,1,46,15,22,1
513,8,24,1,70,22,23,1
513,8,24,1,73,23,24,1
514,8,24,2,19,8,6,1
514,8,24,2,15,6,5,1
514,8,24,2,11,5,4,1
514,8,24,2,8,4,3,1
514,8,24,2,7,3,12,1
514,8,24,2,37,12,13,1
514,8,24,2,39,13,24,1
515,8,24,3,20,8,7,1
515,8,24,3,18,7,18,1
515,8,24,3,56,18,20,1
515,8,24,3,63,20,22,1
515,8,24,3,69,22,21,1
515,8,24,3,66,21,24,1
516,8,24,4,22,8,16,1
516,8,24,4,50,16,18,1
516,8,24,4,56,18,20,1
516,8,24,4,62,20,21,1
516,8,24,4,66,21,24,1
517,9,10,0,25,9,10,1
518,9,10,1,24,9,8,1
518,9,10,1,20,8,7,1
518,9,10,1,18,7,18,1
518,9,10,1,56,18,20,1
518,9,10,1,61,20,19,1
518,9,10,1,57,19,15,1
518,9,10,1,43,15,10,1
519,9,10,2,23,9,5,1
519,9,10,2,11,5,4,1
519,9,10,2,8,4,3,1
519,9,10,2,7,3,12,1
519,9,10,2,37,12,13,1
519,9,10,2,39,13,24,1
519,9,10,2,75,24,21,1
519,9,10,2,64,21,20,1
519,9,10,2,60,20,18,1
519,9,10,2,55,18,16,1
519,9,10,2,48,16,10,1
520,9,11,0,25,9,10,1
520,9,11,0,27,10,11,1
521,9,11,1,24,9,8,1
521,9,11,1,20,8,7,1
521,9,11,1,18,7,18,1
521,9,11,1,56,18,20,1
521,9,11,1,61,20,19,1
521,9,11,1,57,19,15,1
521,9,11,1,44,15,14,1
521,9,11,1,40,14,11,1
522,9,11,2,23,9,5,1
522,9,11,2,11,5,4,1
522,9,11,2,10,4,11,1
523,9,12,0,25,9,10,1
523,9,12,0,27,10,11,1
523,9,12,0,33,11,12,1
524,9,12,1,23,9,5,1
524,9,12,1,11,5,4,1
524,9,12,1,8,4,3,1
524,9,12,1,7,3,12,1
525,9,12,2,23,9,5,1
525,9,12,2,12,5,6,1
525,9,12,2,14,6,2,1
525,9,12,2,3,2,1,1
525,9,12,2,2,1,3,1
525,9,12,2,7,3,12,1
526,9,13,0,25,9,10,1
526,9,13,0,27,10,11,1
526,9,13,0,33,11,12,1
526,9,13,0,37,12,13,1
527,9,13,1,23,9,5,1
527,9,13,1,11,5,4,1
527,9,13,1,8,4,3,1
527,9,13,1,7,3,12,1
527,9,13,1,37,12,13,1
528,9,14,0,25,9,10,1
528,9,14,0,27,10,11,1
528,9,14,0,34,11,14,1
529,9,14,1,24,9,8,1
529,9,14,1,20,8,7,1
529,9,14,1,18,7,18,1
529,9,14,1,56,18,20,1
529,9,14,1,61,20,19,1
529,9,14,1,57,19,15,1
529,9,14,1,44,15,14,1
530,9,14,2,25,9,10,1
530,9,14,2,28,10,15,1
530,9,14,2,44,15,14,1
531,9,14,3,25,9,10,1
531,9,14,3,28,10,15,1
531,9,14,3,46,15,22,1
531,9,14,3,70,22,23,1
531,9,14,3,71,23,14,1
532,9,14,4,23,9,5,1
532,9,14,4,11,5,4,1
532,9,14,4,8,4,3,1
532,9,14,4,7,3,12,1
532,9,14,4,37,12,13,1
532,9,14,4,39,13,24,1
532,9,14,4,76,24,23,1
532,9,14,4,71,23,14,1
533,9,15,0,25,9,10,1
533,9,15,0,28,10,15,1
534,9,15,1,24,9,8,1
534,9,15,1,20,8,7,1
534,9,15,1,18,7,18,1
534,9,15,1,56,18,20,1
534,9,15,1,61,20,19,1
534,9,15,1,57,19,15,1
535,9,15,2,23,9,5,1
535,9,15,2,11,5,4,1
535,9,15,2,8,4,3,1
535,9,15,2,7,3,12,1
535,9,15,2,37,12,13,1
535,9,15,2,39,13,24,1
535,9,15,2,76,24,23,1
535,9,15,2,72,23,22,1
535,9,15,2,67,22,15,1
536,9,16,0,25,9,10,1
536,9,16,0,29,10,16,1
537,9,16,1,24,9,8,1
537,9,16,1,20,8,7,1
537,9,16,1,18,7,18,1
537,9,16,1,55,18,16,1
538,9,16,2,25,9,10,1
538,9,16,2,28,10,15,1
538,9,16,2,45,15,19,1
538,9,16,2,59,19,20,1
538,9,16,2,60,20,18,1
538,9,16,2,55,18,16,1
539,9,16,3,23,9,5,1
539,9,16,3,11,5,4,1
539,9,16,3,8,4,3,1
539,9,16,3,7,3,12,1
539,9,16,3,37,12,13,1
539,9,16,3,39,13,24,1
539,9,16,3,75,24,21,1
539,9,16,3,64,21,20,1
539,9,16,3,60,20,18,1
539,9,16,3,55,18,16,1
540,9,16,4,23,9,5,1
540,9,16,4,12,5,6,1
540,9,16,4,16,6,8,1
540,9,16,4,22,8,16,1
541,9,16,5,24,9,8,1
541,9,16,5,22,8,16,1
542,9,17,0,25,9,10,1
542,9,17,0,29,10,16,1
542,9,17,0,49,16,17,1
543,9,17,1,24,9,8,1
543,9,17,1,20,8,7,1
543,9,17,1,18,7,18,1
543,9,17,1,56,18,20,1
543,9,17,1,61,20,19,1
543,9,17,1,57,19,15,1
543,9,17,1,43,15,10,1
543,9,17,1,30,10,17,1
544,9,17,2,25,9,10,1
544,9,17,2,28,10,15,1
544,9,17,2,45,15,19,1
544,9,17,2,58,19,17,1
545,9,18,0,25,9,10,1
545,9,18,0,29,10,16,1
545,9,18,0,50,16,18,1
546,9,18,1,24,9,8,1
546,9,18,1,20,8,7,1
546,9,18,1,18,7,18,1
547,9,18,2,25,9,10,1
547,9,18,2,28,10,15,1
547,9,18,2,45,15,19,1
547,9,18,2,59,19,20,1
547,9,18,2,60,20,18,1
548,9,18,3,23,9,5,1
548,9,18,3,11,5,4,1
548,9,18,3,8,4,3,1
548,9,18,3,7,3,12,1
548,9,18,3,37,12,13,1
548,9,18,3,39,13,24,1
548,9,18,3,75,24,21,1
548,9,18,3,64,21,20,1
548,9,18,3,60,20,18,1
549,9,18,4,23,9,5,1
549,9,18,4,12,5,6,1
549,9,18,4,16,6,8,1
549,9,18,4,20,8,7,1
549,9,18,4,18,7,18,1
550,9,19,0,25,9,10,1
550,9,19,0,29,10,16,1
550,9,19,0,49,16,17,1
550,9,19,0,53,17,19,1
551,9,19,1,24,9,8,1
551,9,19,1,20,8,7,1
551,9,19,1,18,7,18,1
551,9,19,1,56,18,20,1
551,9,19,1,61,20,19,1
552,9,19,2,25,9,10,1
552,9,19,2,28,10,15,1
552,9,19,2,45,15,19,1
553,9,20,0,25,9,10,1
553,9,20,0,29,10,16,1
553,9,20,0,50,16,18,1
553,9,20,0,56,18,20,1
554,9,20,1,24,9,8,1
554,9,20,1,20,8,7,1
554,9,20,1,18,7,18,1
554,9,20,1,56,18,20,1
555,9,20,2,23,9,5,1
555,9,20,2,11,5,4,1
555,9,20,2,8,4,3,1
555,9,20,2,7,3,12,1
555,9,20,2,37,12,13,1
555,9,20,2,39,13,24,1
555,9,20,2,75,24,21,1
555,9,20,2,64,21,20,1
556,9,21,0,25,9,10,1
556,9,21,0,28,10,15,1
556,9,21,0,46,15,22,1
556,9,21,0,69,22,21,1
557,9,21,1,24,9,8,1
557,9,21,1,20,8,7,1
557,9,21,1,18,7,18,1
557,9,21,1,56,18,20,1
557,9,21,1,62,20,21,1
558,9,21,2,23,9,5,1
558,9,21,2,11,5,4,1
558,9,21,2,8,4,3,1
558,9,21,2,7,3,12,1
558,9,21,2,37,12,13,1
558,9,21,2,39,13,24,1
558,9,21,2,75,24,21,1
559,9,22,0,25,9,10,1
559,9,22,0,28,10,15,1
559,9,22,0,46,15,22,1
560,9,22,1,24,9,8,1
560,9,22,1,20,8,7,1
560,9,22,1,18,7,18,1
560,9,22,1,56,18,20,1
560,9,22,1,63,20,22,1
561,9,22,2,23,9,5,1
561,9,22,2,11,5,4,1
561,9,22,2,8,4,3,1
561,9,22,2,7,3,12,1
561,9,22,2,37,12,13,1
561,9,22,2,39,13,24,1
561,9,22,2,76,24,23,1
561,9,22,2,72,23,22,1
562,9,23,0,25,9,10,1
562,9,23,0,27,10,11,1
562,9,23,0,34,11,14,1
562,9,23,0,42,14,23,1
563,9,23,1,25,9,10,1
563,9,23,1,28,10,15,1
563,9,23,1,46,15,22,1
563,9,23,1,70,22,23,1
564,9,23,2,23,9,5,1
564,9,23,2,11,5,4,1
564,9,23,2,8,4,3,1
564,9,23,2,7,3,12,1
564,9,23,2,37,12,13,1
564,9,23,2,39,13,24,1
564,9,23,2,76,24,23,1
565,9,24,0,25,9,10,1
565,9,24,0,28,10,15,1
565,9,24,0,46,15,22,1
565,9,24,0,69,22,21,1
565,9,24,0,66,21,24,1
566,9,24,1,25,9,10,1
566,9,24,1,28,10,15,1
566,9,24,1,46,15,22,1
566,9,24,1,70,22,23,1
566,9,24,1,73,23,24,1
567,9,24,2,23,9,5,1
567,9,24,2,11,5,4,1
567,9,24,2,8,4,3,1
567,9,24,2,7,3,12,1
567,9,24,2,37,12,13,1
567,9,24,2,39,13,24,1
568,10,11,0,27,10,11,1
569,10,11,1,30,10,17,1
569,10,11,1,52,17,16,1
569,10,11,1,50,16,18,1
569,10,11,1,56,18,20,1
569,10,11,1,61,20,19,1
569,10,11,1,57,19,15,1
569,10,11,1,44,15,14,1
569,10,11,1,40,14,11,1
570,10,11,2,26,10,9,1
570,10,11,2,23,9,5,1
570,10,11,2,11,5,4,1
570,10,11,2,10,4,11,1
571,10,12,0,27,10,11,1
571,10,12,0,33,11,12,1
572,10,12,1,26,10,9,1
572,10,12,1,23,9,5,1
572,10,12,1,11,5,4,1
572,10,12,1,8,4,3,1
572,10,12,1,7,3,12,1
573,10,12,2,26,10,9,1
573,10,12,2,23,9,5,1
573,10,12,2,12,5,6,1
573,10,12,2,14,6,2,1
573,10,12,2,3,2,1,1
573,10,12,2,2,1,3,1
573,10,12,2,7,3,12,1
574,10,13,0,27,10,11,1
574,10,13,0,33,11,12,1
574,10,13,0,37,12,13,1
575,10,13,1,26,10,9,1
575,10,13,1,23,9,5,1
575,10,13,1,11,5,4,1
575,10,13,1,8,4,3,1
575,10,13,1,7,3,12,1
575,10,13,1,37,12,13,1
576,10,14,0,27,10,11,1
576,10,14,0,34,11,14,1
577,10,14,1,30,10,17,1
577,10,14,1,52,17,16,1
577,10,14,1,50,16,18,1
577,10,14,1,56,18,20,1
577,10,14,1,61,20,19,1
577,10,14,1,57,19,15,1
577,10,14,1,44,15,14,1
578,10,14,2,28,10,15,1
578,10,14,2,44,15,14,1
579,10,14,3,28,10,15,1
579,10,14,3,46,15,22,1
579,10,14,3,70,22,23,1
579,10,14,3,71,23,14,1
580,10,14,4,27,10,11,1
580,10,14,4,33,11,12,1
580,10,14,4,37,12,13,1
580,10,14,4,39,13,24,1
580,10,14,4,76,24,23,1
580,10,14,4,71,23,14,1
581,10,15,0,28,10,15,1
582,10,15,1,30,10,17,1
582,10,15,1,52,17,16,1
582,10,15,1,50,16,18,1
582,10,15,1,56,18,20,1
582,10,15,1,61,20,19,1
582,10,15,1,57,19,15,1
583,10,15,2,27,10,11,1
583,10,15,2,33,11,12,1
583,10,15,2,37,12,13,1
583,10,15,2,39,13,24,1
583,10,15,2,76,24,23,1
583,10,15,2,72,23,22,1
583,10,15,2,67,22,15,1
584,10,16,0,29,10,16,1
585,10,16,1,30,10,17,1
585,10,16,1,52,17,16,1
586,10,16,2,28,10,15,1
586,10,16,2,45,15,19,1
586,10,16,2,59,19,20,1
586,10,16,2,60,20,18,1
586,10,16,2,55,18,16,1
587,10,16,3,27,10,11,1
587,10,16,3,33,11,12,1
587,10,16,3,37,12,13,1
587,10,16,3,39,13,24,1
587,10,16,3,75,24,21,1
587,10,16,3,64,21,20,1
587,10,16,3,60,20,18,1
587,10,16,3,55,18,16,1
588,10,16,4,26,10,9,1
588,10,16,4,23,9,5,1
588,10,16,4,12,5,6,1
588,10,16,4,16,6,8,1
588,10,16,4,22,8,16,1
589,10,16,5,26,10,9,1
589,10,16,5,24,9,8,1
589,10,16,5,20,8,7,1
589,10,16,5,18,7,18,1
589,10,16,5,55,18,16,1
590,10,16,6,26,10,9,1
590,10,16,6,24,9,8,1
590,10,16,6,22,8,16,1
591,10,17,0,29,10,16,1
591,10,17,0,49,16,17,1
592,10,17,1,30,10,17,1
593,10,17,2,28,10,15,1
593,10,17,2,45,15,19,1
593,10,17,2,58,19,17,1
594,10,18,0,29,10,16,1
594,10,18,0,50,16,18,1
595,10,18,1,30,10,17,1
595,10,18,1,52,17,16,1
595,10,18,1,50,16,18,1
596,10,18,2,28,10,15,1
596,10,18,2,45,15,19,1
596,10,18,2,59,19,20,1
596,10,18,2,60,20,18,1
597,10,18,3,27,10,11,1
597,10,18,3,33,11,12,1
597,10,18,3,37,12,13,1
597,10,18,3,39,13,24,1
597,10,18,3,75,24,21,1
597,10,18,3,64,21,20,1
597,10,18,3,60,20,18,1
598,10,18,4,26,10,9,1
598,10,18,4,23,9,5,1
598,10,18,4,12,5,6,1
598,10,18,4,16,6,8,1
598,10,18,4,20,8,7,1
598,10,18,4,18,7,18,1
599,10,18,5,26,10,9,1
599,10,18,5,24,9,8,1
599,10,18,5,20,8,7,1
599,10,18,5,18,7,18,1
600,10,19,0,29,10,16,1
600,10,19,0,49,16,17,1
600,10,19,0,53,17,19,1
601,10,19,1,30,10,17,1
601,10,19,1,52,17,16,1
601,10,19,1,50,16,18,1
601,10,19,1,56,18,20,1
601,10,19,1,61,20,19,1
602,10,19,2,28,10,15,1
602,10,19,2,45,15,19,1
603,10,19,3,27,10,11,1
603,10,19,3,33,11,12,1
603,10,19,3,37,12,13,1
603,10,19,3,39,13,24,1
603,10,19,3,76,24,23,1
603,10,19,3,72,23,22,1
603,10,19,3,67,22,15,1
603,10,19,3,45,15,19,1
604,10,20,0,29,10,16,1
604,10,20,0,50,16,18,1
604,10,20,0,56,18,20,1
605,10,20,1,30,10,17,1
605,10,20,1,52,17,16,1
605,10,20,1,50,16,18,1
605,10,20,1,56,18,20,1
606,10,20,2,27,10,11,1
606,10,20,2,33,11,12,1
606,10,20,2,37,12,13,1
606,10,20,2,39,13,24,1
606,10,20,2,75,24,21,1
606,10,20,2,64,21,20,1
607,10,20,3,26,10,9,1
607,10,20,3,24,9,8,1
607,10,20,3,20,8,7,1
607,10,20,3,18,7,18,1
607,10,20,3,56,18,20,1
608,10,21,0,28,10,15,1
608,10,21,0,46,15,22,1
608,10,21,0,69,22,21,1
609,10,21,1,30,10,17,1
609,10,21,1,52,17,16,1
609,10,21,1,50,16,18,1
609,10,21,1,56,18,20,1
609,10,21,1,62,20,21,1
610,10,21,2,27,10,11,1
610,10,21,2,33,11,12,1
610,10,21,2,37,12,13,1
610,10,21,2,39,13,24,1
610,10,21,2,75,24,21,1
611,10,22,0,28,10,15,1
611,10,22,0,46,15,22,1
612,10,22,1,30,10,17,1
612,10,22,1,52,17,16,1
612,10,22,1,50,16,18,1
612,10,22,1,56,18,20,1
612,10,22,1,63,20,22,1
613,10,22,2,27,10,11,1
613,10,22,2,33,11,12,1
613,10,22,2,37,12,13,1
613,10,22,2,39,13,24,1
613,10,22,2,76,24,23,1
613,10,22,2,72,23,22,1
614,10,23,0,27,10,11,1
614,10,23,0,34,11,14,1
614,10,23,0,42,14,23,1
615,10,23,1,30,10,17,1
615,10,23,1,52,17,16,1
615,10,23,1,50,16,18,1
615,10,23,1,56,18,20,1
615,10,23,1,62,20,21,1
615,10,23,1,66,21,24,1
615,10,23,1,76,24,23,1
616,10,23,2,28,10,15,1
616,10,23,2,46,15,22,1
616,10,23,2,70,22,23,1
617,10,23,3,27,10,11,1
617,10,23,3,33,11,12,1
617,10,23,3,37,12,13,1
617,10,23,3,39,13,24,1
617,10,23,3,76,24,23,1
618,10,24,0,28,10,15,1
618,10,24,0,46,15,22,1
618,10,24,0,69,22,21,1
618,10,24,0,66,21,24,1
619,10,24,1,30,10,17,1
619,10,24,1,52,17,16,1
619,10,24,1,50,16,18,1
619,10,24,1,56,18,20,1
619,10,24,1,62,20,21,1
619,10,24,1,66,21,24,1
620,10,24,2,28,10,15,1
620,10,24,2,46,15,22,1
620,10,24,2,70,22,23,1
620,10,24,2,73,23,24,1
621,10,24,3,27,10,11,1
621,10,24,3,33,11,12,1
621,10,24,3,37,12,13,1
621,10,24,3,39,13,24,1
622,11,12,0,33,11,12,1
623,11,12,1,31,11,4,1
623,11,12,1,8,4,3,1
623,11,12,1,7,3,12,1
624,11,12,2,31,11,4,1
624,11,12,2,9,4,5,1
624,11,12,2,12,5,6,1
624,11,12,2,14,6,2,1
624,11,12,2,3,2,1,1
624,11,12,2,2,1,3,1
624,11,12,2,7,3,12,1
625,11,13,0,33,11,12,1
625,11,13,0,37,12,13,1
626,11,13,1,31,11,4,1
626,11,13,1,8,4,3,1
626,11,13,1,7,3,12,1
626,11,13,1,37,12,13,1
627,11,13,2,34,11,14,1
627,11,13,2,42,14,23,1
627,11,13,2,73,23,24,1
627,11,13,2,74,24,13,1
628,11,14,0,34,11,14,1
629,11,14,1,32,11,10,1
629,11,14,1,30,10,17,1
629,11,14,1,52,17,16,1
629,11,14,1,50,16,18,1
629,11,14,1,56,18,20,1
629,11,14,1,61,20,19,1
629,11,14,1,57,19,15,1
629,11,14,1,44,15,14,1
630,11,14,2,33,11,12,1
630,11,14,2,37,12,13,1
630,11,14,2,39,13,24,1
630,11,14,2,76,24,23,1
630,11,14,2,71,23,14,1
631,11,15,0,34,11,14,1
631,11,15,0,41,14,15,1
632,11,15,1,32,11,10,1
632,11,15,1,30,10,17,1
632,11,15,1,52,17,16,1
632,11,15,1,50,16,18,1
632,11,15,1,56,18,20,1
632,11,15,1,61,20,19,1
632,11,15,1,57,19,15,1
633,11,15,2,31,11,4,1
